id,releasedate,title,genre,budget,revenue,year,has_trailer
13587,2015-02-03,Jongens,Drama,,$0,2015,False
13588,2017-12-31,Jonny Quest,Adventure,,$0,2017,False
13589,2006-12-31,Jopog Manura 3,,,$0,2006,False
13590,2009-12-31,Jordon Saffron: Taste This!,,,$0,2009,False
13591,2016-07-05,Joseph and Mary,,,$0,2016,False
13592,2012-03-26,Joseph And The Amazing Technicolor Dreamcoat,Concert/Performance,,$0,2012,False
13593,1977-10-07,Joseph Andrews,,,$0,1977,False
13594,2011-12-31,Joseph Smith-Volume 1: Plates of Gold,,,$0,2011,False
13595,2015-12-31,Joséphine s'arrondit,Comedy,,$0,2015,False
13596,2000-06-09,Josh,Drama,,"$426,318",2000,False
13597,1993-11-24,Josh and S.A.M.,,,"$1,484,404",1993,False
13598,2013-07-16,Josh Groban: All That Echoes Artist Cut,Concert/Performance,,$0,2013,False
13599,2013-02-04,JOSH GROBAN LIVE: All That Echoes,Concert/Performance,,$0,2013,False
13600,2002-04-19,Joshua,Drama,,"$1,366,733",2002,False
13601,2007-07-06,Joshua,Thriller/Suspense,,"$482,355",2007,False
13602,1985-09-06,Joshua Then and Now,Romantic Comedy,,"$542,420",1985,False
13603,1993-01-01,Joshua Tree,,,$0,1993,False
13604,2013-06-04,"Joshua Tree, 1951: A Prortait of James Dean",Drama,,$0,2013,False
13605,2016-08-12,Joshy,Comedy,,$0,2016,True
13606,2001-04-11,Josie and the Pussycats,Comedy,"$22,000,000","$14,252,830",2001,False
13607,2016-12-31,Jota de Saura,Documentary,,$0,2016,False
13608,2011-04-01,Joueuse,Romantic Comedy,,"$478,710",2011,False
13609,2013-11-08,Le jour attendra,Thriller/Suspense,,$0,2013,False
13610,2014-11-14,Le jour se leve,Drama,,"$35,321",2014,False
13611,2011-02-25,Journal d'un curé de campagne,Drama,,"$46,979",2011,False
13612,2015-08-21,Le Journal D'un Vieil Homme,Drama,,$0,2015,False
13613,2016-06-10,Le Journal d'une femme de chambre,Drama,,"$53,581",2016,False
13614,2006-09-29,The Journals of Knud Rasmussen,,,"$209,478",2006,False
13615,2012-02-10,Journey 2: The Mysterious Island,Adventure,"$79,000,000","$103,860,290",2012,True
13616,2007-03-23,Journey from the Fall,Drama,"$1,300,000","$635,305",2007,False
13617,2001-03-16,Journey into Amazing Caves,,,$0,2001,False
13618,2016-12-31,The Journey is the Destination,Drama,,$0,2016,False
13619,2014-05-02,Journey of a Female Comic,Documentary,,$0,2014,False
13620,2015-12-31,A Journey of A Thousand Peacekeepers,Documentary,,$0,2015,False
13621,1996-01-26,The Journey of August King,,,"$5,000",1996,False
13622,1985-09-27,The Journey of Natty Gann,Drama,,"$9,468,512",1985,False
13623,2011-12-31,Journey of the Universe: An Epic Story of Cosmic Earth and Human Transformation,Documentary,,$0,2011,False
13624,2003-07-11,The Journey,,"$500,000","$19,800",2003,False
13625,2017-06-16,The Journey,Drama,,"$50,531",2017,False
13626,2009-12-31,Journey to Mecca,,,$0,2009,False
13627,2013-12-06,A Journey to Planet Sanity,Documentary,,$0,2013,False
13628,2010-12-31,Journey to Promethea,,,$0,2010,False
13629,2015-02-13,Journey to Space 3D,Documentary,,$0,2015,False
13630,1959-01-01,Journey to the Center of the Earth,,,"$10,000,000",1959,False
13631,2008-07-11,Journey to the Center of the Earth,Adventure,"$45,000,000","$101,704,370",2008,False
13632,2007-02-27,Journey to the End of the Night,Drama,,$0,2007,False
13633,2016-04-05,Journey to the Seventh Planet,Adventure,,$0,2016,False
13634,2013-11-27,Journey to the South Pacific,Documentary,,"$7,144,210",2013,False
13635,2001-02-09,Journey to the Sun,,,"$13,544",2001,False
13636,2003-03-14,Journey With George,,,"$2,264",2003,False
13637,2012-11-30,Joven y alocada,Drama,,"$5,514",2012,False
13638,2015-12-25,Joy,Drama,"$60,000,000","$56,451,232",2015,True
13639,2016-06-21,Joy De V,,,$0,2016,False
13640,1993-09-08,The Joy Luck Club,Drama,,"$32,790,064",1993,False
13641,1984-08-03,Joy of Sex,Comedy,,"$4,463,000",1984,False
13642,2001-10-05,Joy Ride,Thriller/Suspense,"$23,000,000","$21,973,182",2001,False
13643,2008-10-07,Joy Ride 2: Dead Ahead,,,$0,2008,False
13644,2014-06-17,Joy Ride 3,Thriller/Suspense,,$0,2014,False
13645,2012-01-17,Joy Road,,,$0,2012,False
13646,2010-11-23,Joy Tour 2007,Concert/Performance,,$0,2010,False
13647,2006-03-03,Joyeux Noël,Drama,"$22,000,000","$1,054,361",2006,False
13648,2012-01-13,Joyful Noise,Musical,"$27,500,000","$30,932,113",2012,True
13649,1999-04-16,Joyriders,,,"$64,098",1999,False
13650,1983-01-01,Joysticks,,,"$3,952,000",1983,False
13651,1991-03-08,Ju Dou,,,"$1,581,618",1991,False
13652,2004-07-23,Ju-On: The Grudge,Horror,,"$325,661",2004,False
13653,2012-08-14,Juan de los Muertos,Comedy,,$0,2012,False
13654,2005-09-30,Juarez: Stages of Fear,Drama,,"$50,707",2005,False
13655,1956-12-31,Jubal,Western,,$0,1956,False
13656,1996-10-18,Jude,,,"$407,072",1996,False
13657,2014-06-17,Judex,,,$0,2014,False
13658,2015-12-31,Judge Archer,Drama,,$0,2015,False
13659,1995-06-30,Judge Dredd,Action,"$85,000,000","$34,687,912",1995,False
13660,2015-12-04,Judge Singh LLB,Drama,,$0,2015,False
13661,2014-10-10,The Judge,Drama,"$50,000,000","$47,119,388",2014,True
13662,1961-01-01,Judgment at Nuremberg,,"$3,000,000","$10,000,000",1961,False
13663,1988-01-01,Judgment in Berlin,,,"$229,000",1988,False
13664,1993-10-15,Judgment Night,Thriller/Suspense,,"$12,108,480",1993,False
13665,2000-02-25,Judy Berlin,,,"$467,313",2000,False
13666,2011-06-10,Judy Moody and the Not Bummer Summer,Adventure,,"$15,013,650",2011,True
13667,2016-09-30,L.O.R.D: Legend of Ravaging Dynasties,Adventure,,$0,2016,False
13668,2016-12-31,Jue zhan shi shen,Drama,,$0,2016,False
13669,2015-12-31,Juegos de Familia,Drama,,$0,2015,False
13670,2013-08-09,Jug Face,Horror,,$0,2013,False
13671,2017-12-31,El Jugador de Ajedrez,Drama,,$0,2017,False
13672,2014-09-09,Juggernaut,Drama,,$0,2014,False
13673,1992-01-17,Juice,Drama,,"$20,146,800",1992,False
13674,2014-02-04,Jules et Jim,Drama,,$0,2014,False
13675,1977-10-02,Julia,Drama,,$0,1977,False
13676,2009-05-08,Julia,Thriller/Suspense,"$6,000,000","$65,108",2009,False
13677,2015-10-23,Julia,Thriller/Suspense,,"$2,710",2015,False
13678,2017-12-31,Júlia ist,Drama,,$0,2017,False
13679,1948-12-31,Julia Misbehaves,,,$0,1948,False
13680,1997-09-05,Julian Po,,,"$33,148",1997,False
13681,2017-05-31,Julian Schnabel: A Private Portrait,Documentary,,"$8,679",2017,False
13682,2016-12-31,Julie,Drama,,$0,2016,False
13683,2009-08-07,Julie & Julia,Comedy,"$40,000,000","$94,125,426",2009,True
13684,1999-10-08,Julien Donkey-Boy,,,"$80,226",1999,False
13685,2001-05-18,Juliet of the Spirit,,,"$89,326",2001,False
13686,2016-12-21,Julieta,Drama,,"$1,489,848",2016,True
13687,2015-12-31,Julija in alfa Romeo,Comedy,"$560,000",$0,2015,False
13688,2011-12-31,Julius,Action,,$0,2011,False
13689,1995-12-15,Jumanji,Adventure,"$65,000,000","$100,458,310",1995,False
13690,2017-12-22,Jumanji: Welcome to the Jungle,Adventure,,$0,2017,False
13691,2010-12-31,Jump,Documentary,,$0,2010,False
13692,2007-04-03,Jump In!,Comedy,,$0,2007,False
13693,2001-07-06,Jump Tomorrow,,,"$187,474",2001,False
13694,2008-02-14,Jumper,Adventure,"$82,500,000","$81,168,265",2008,False
13695,2014-12-31,Jumper 2,Adventure,,$0,2014,False
13696,1991-01-01,Jumpin' at the Boneyard,Drama,,"$9,000",1991,False
13697,1986-10-10,Jumpin' Jack Flash,Comedy,,"$25,587,804",1986,False
13698,2011-05-06,Jumping the Broom,Romantic Comedy,"$7,000,000","$37,295,394",2011,True
13699,2012-12-31,Junction,Thriller/Suspense,,$0,2012,False
13700,2017-03-03,Junction 48,,,"$12,795",2017,False
13701,2015-10-06,June,Thriller/Suspense,,$0,2015,False
13702,2016-06-28,"June, Adrift",Comedy,,$0,2016,False
13703,2005-08-03,Junebug,Drama,"$1,000,000","$2,678,010",2005,False
13704,2017-12-31,Jungdoknoraebang,Drama,,$0,2017,False
13705,2000-07-14,Jungle,,,"$54,125",2000,False
13706,1997-03-07,Jungle 2 Jungle,Comedy,,"$59,925,026",1997,False
13707,2018-10-19,Jungle Book,Drama,,$0,2018,False
13708,2003-02-14,The Jungle Book 2,Adventure,"$20,000,000","$47,901,582",2003,False
13709,2017-12-31,The Jungle Book 2,Adventure,,$0,2017,False
13710,1998-12-31,The Jungle Book: Mowgli's Story,,,$0,1998,False
13711,2013-09-03,The Jungle Book: Return 2 the Jungle,Adventure,,$0,2013,False
13712,1967-10-18,The Jungle Book,Musical,,"$141,843,000",1967,False
13713,1994-12-25,The Jungle Book,Adventure,"$27,000,000","$44,342,956",1994,False
13714,2016-04-15,The Jungle Book,Adventure,"$175,000,000","$364,001,123",2016,True
13715,2013-12-31,The Jungle Book: The Movie,Adventure,,$0,2013,False
13716,2017-12-31,Jungle Cruise,Adventure,,$0,2017,False
13717,2009-12-31,Jungle Emperor Leo: The Brave Change The Future,Adventure,,$0,2009,False
13718,1991-06-07,Jungle Fever,Drama,,"$31,739,045",1991,False
13719,2016-12-31,Jungle Master : the Candy World,Adventure,,$0,2016,False
13720,2015-03-10,Jungle Shuffle,Adventure,"$10,000,000",$0,2015,False
13721,2014-12-31,The Jungle,,,$0,2014,False
13722,1994-11-23,Junior,Comedy,,"$36,763,355",1994,False
13723,2013-02-19,Junior High Spy,Adventure,,$0,2013,False
13724,2015-07-15,The Junior Spy Agency,,,$0,2015,False
13725,2011-12-31,Junkyard Dog,Horror,,$0,2011,False
13726,2007-12-05,Juno,Comedy,"$7,000,000","$143,495,265",2007,False
13727,2015-02-06,Jupiter Ascending,Action,"$179,000,000","$47,482,519",2015,True
13728,1993-06-11,Jurassic Park,Action,"$63,000,000","$395,708,305",1993,True
13729,2001-07-18,Jurassic Park III,Action,"$93,000,000","$181,166,115",2001,False
13730,2015-06-12,Jurassic World,Action,"$215,000,000","$652,198,010",2015,True
13731,2018-06-22,Jurassic World: Fallen Kingdom,Action,,$0,2018,False
13732,1996-02-02,The Juror,Thriller/Suspense,"$44,000,000","$22,730,924",1996,False
13733,1995-04-12,Jury Duty,Comedy,,"$16,941,552",1995,False
13734,2011-04-29,Jûsan-nin no shikaku,Action,,"$802,778",2011,False
13735,2012-12-31,Just 45 Minutes from Broadway,,,$0,2012,False
13736,2002-09-27,Just a Kiss,,,"$64,197",2002,False
13737,1999-06-11,Just a Little Harmless Sex,,,"$46,231",1999,False
13738,2008-12-31,Just Add Water,Comedy,,$0,2008,False
13739,2010-12-31,Just Another Day,,,$0,2010,False
13740,2015-04-24,Just Before I Go,Comedy,,"$10,970",2015,True
13741,1986-03-21,Just Between Friends,Drama,,"$6,408,791",1986,False
13742,2008-12-31,Just Buried,Black Comedy,,$0,2008,False
13743,1995-02-17,Just Cause,Thriller/Suspense,,"$36,853,222",1995,False
13744,2015-10-20,Just Eat It: A Food Waste Story,Documentary,,$0,2015,False
13745,2005-11-23,Just Friends,Comedy,,"$32,596,916",2005,False
13746,2011-02-11,Just Go With It,Romantic Comedy,"$80,000,000","$103,028,109",2011,True
13747,2015-12-31,Just Jim,Black Comedy,,$0,2015,False
13748,2015-10-09,Just Let Go,Drama,,$0,2015,False
13749,2013-07-05,Just Like a Woman,Drama,,$0,2013,False
13750,2005-09-16,Just Like Heaven,Romantic Comedy,"$58,000,000","$48,318,130",2005,False
13751,2010-01-26,Just Like the Son,,,$0,2010,False
13752,2011-06-10,Just Like Us,Documentary,,$0,2011,False
13753,2000-10-13,Just Looking,,"$3,000,000","$39,852",2000,False
13754,2003-01-10,Just Married,Romantic Comedy,"$19,000,000","$56,127,162",2003,False
13755,2016-12-31,Just Mercy: A Story of Justice and Redemption,Drama,,$0,2016,False
13756,2006-05-12,Just My Luck,Romantic Comedy,"$28,000,000","$17,326,650",2006,False
13757,1985-04-26,Just One of the Guys,Comedy,,"$11,377,655",1985,False
13758,2000-10-20,Just One Time,,,"$23,374",2000,False
13759,2010-03-26,Just Say Love,,,"$3,944",2010,False
13760,1980-02-08,Just Tell Me What You Want,Romantic Comedy,,"$2,086,905",1980,False
13761,2016-12-31,Just the 3 of Us,Romantic Comedy,,$0,2016,False
13762,1999-02-26,Just the Ticket,,,"$427,957",1999,False
13763,1984-11-16,Just the Way You Are,Comedy,,"$7,517,699",1984,False
13764,2015-06-26,Just the Way You Are,Drama,,$0,2015,False
13765,2001-04-06,Just Visiting,Comedy,"$40,000,000","$4,777,007",2001,False
13766,2010-05-14,Just Wright,Romantic Comedy,"$12,000,000","$21,540,363",2010,True
13767,2016-09-21,Juste La Fin Du Monde,Drama,,$0,2016,False
13768,2004-05-14,Justice,Comedy,,"$39,895",2004,False
13769,2006-10-20,Justice,,,$0,2006,False
13770,2017-12-31,Justice,,,$0,2017,False
13771,2017-11-17,Justice League,Action,,$0,2017,True
13772,2010-02-23,Justice League: Crisis on Two Earths,Action,,$0,2010,False
13773,2017-01-24,Justice League: Dark,Adventure,,$0,2017,False
13774,2012-02-28,Justice League: Doom,Action,,$0,2012,False
13775,2015-07-28,Justice League: Gods and Monsters,Action,,$0,2015,False
13776,2019-06-14,Justice League: Part Two,Action,,$0,2019,False
13777,2013-07-30,Justice League: The Flashpoint Paradox,Action,,$0,2013,False
13778,2008-02-26,Justice League - The New Frontier,Action,,$0,2008,False
13779,2015-01-27,Justice League: Throne of Atlantis,Action,,$0,2015,False
13780,2016-03-29,Justice League vs Teen Titans,Action,,$0,2016,False
13781,2014-02-04,Justice League: War,Action,,$0,2014,False
13782,2011-02-09,Justin Bieber: Never Say Never,Concert/Performance,"$13,000,000","$73,013,910",2011,True
13783,2013-12-25,Justin Bieber’s Believe,Documentary,,"$6,206,566",2013,True
13784,2014-07-22,Justin y la espada del valor,Adventure,,$0,2014,False
13785,2004-11-30,Justine: The Misfortunes of Virtue,Horror,,$0,2004,False
13786,2015-12-31,Juveniles,Drama,,$0,2015,False
13787,2002-06-21,Juwanna Mann,Comedy,"$15,600,000","$13,571,817",2002,False
13788,2016-12-31,Jyo Achyutananda,Romantic Comedy,,$0,2016,False
13789,2009-12-31,Jyuryoku Pierrot,Drama,,$0,2009,False
13790,2013-03-15,K-11,Drama,,$0,2013,False
13791,2002-07-19,K-19: The Widowmaker,Action,"$90,000,000","$35,168,966",2002,False
13792,1989-04-28,K-9,Comedy,,"$38,859,189",1989,False
13793,2014-07-18,K Missing Kings,Action,,$0,2014,False
13794,2001-08-13,K-PAX,Drama,"$48,000,000","$50,315,140",2001,False
13795,2016-12-31,K-Shop,Thriller/Suspense,,$0,2016,False
13796,1992-05-01,K2,Drama,,"$3,042,892",1992,False
13797,2014-08-22,K2: Siren of the Himalayas,Documentary,,"$12,959",2014,False
13798,2017-01-25,Kaabil,,,$0,2017,False
13799,2015-02-26,Kaaki Sattai,Action,,$0,2015,False
13800,2014-12-31,Kaakkaa Muttai,Drama,,$0,2014,False
13801,2005-04-29,Kaal,Drama,,"$340,091",2005,False
13802,2014-12-31,Kaanchi,,,$0,2014,False
13803,2002-12-20,Kaante,Drama,,"$1,041,228",2002,False
13804,2016-10-28,Kaashmora,,,"$327,929",2016,False
13805,2017-12-31,Kaatru Veliyidai,Drama,,$0,2017,False
13806,2007-12-31,Kabadayi,,,$0,2007,False
13807,2016-07-21,Kabali,Action,,"$3,903,095",2016,False
13808,2014-08-21,Kabbalah Me,Documentary,,"$8,671",2014,False
13809,2009-05-08,Kabei,,,"$14,416",2009,False
13810,2006-08-11,Kabhi Alvida Naa Kehna,Drama,"$10,750,000","$3,275,443",2006,False
13811,2001-12-14,Kabhi Khushi Kabhie Gham,Drama,,"$2,862,000",2001,False
13812,2007-06-25,Kabluey,Comedy,,"$83,506",2007,False
13813,2011-01-28,Kaboom,Comedy,,"$118,919",2011,False
13814,2016-12-31,Kabr-i Cin Mühür,Horror,,$0,2016,False
13815,2006-12-15,Kabul Express,Comedy,,"$302,458",2006,False
13816,2015-12-31,Kaçma Birader,Comedy,,$0,2015,False
13817,2008-12-31,Kada Kien Su Karma,,,$0,2008,False
13818,2017-12-31,Kadamban,Drama,,$0,2017,False
13819,2016-12-31,Kadavul Irukaan Kumaru,Comedy,,$0,2016,False
13820,2015-12-31,Kadhalum Kadandhu Pogum,Romantic Comedy,,$0,2015,False
13821,2000-02-16,Kadosh,Drama,,"$736,812",2000,False
13822,2011-12-31,Den Kaempestore bjorn,Adventure,,$0,2011,False
13823,2004-06-25,Kaena,Adventure,,"$7,674",2004,False
13824,2009-01-09,Kaerlighed Pa Film,Drama,,"$75,465",2009,False
13825,2015-12-31,Kafes,Drama,,$0,2015,False
13826,1991-11-15,Kafka,,,"$1,100,000",1991,False
13827,1980-10-10,Kagemusha,Drama,,"$4,000,000",1980,False
13828,2014-10-17,Kaguyahime no monogatari,Drama,,"$1,506,975",2014,False
13829,2016-12-02,Kahaani 2,Thriller/Suspense,,"$350,703",2016,False
13830,2000-11-17,Kahi Pyar Na Ho Jaye,,,"$87,000",2000,False
13831,2015-08-07,Kahlil Gibran's The Prophet,Adventure,,"$340,536",2015,False
13832,2013-02-22,Kai Po Che,Drama,,"$1,122,527",2013,False
13833,2007-12-31,Kaidan,,,$0,2007,False
13834,1965-12-31,Invasion of Astro-Monster,,,$0,1965,False
13835,1967-12-31,Son of Godzilla,,,$0,1967,False
13836,1968-12-31,Destroy all Monsters,,,$0,1968,False
13837,2015-12-31,Kainan 1890,Drama,,$0,2015,False
13838,2005-11-09,Kairo,Horror,,"$49,046",2005,False
13839,2017-06-02,The Kaiser’s Last Kiss,Drama,,"$240,431",2017,False
13840,2015-11-13,Kajaki,Drama,,"$7,891",2015,False
13841,2011-02-04,Kak ya provyol etim letom,Drama,,"$8,733",2011,False
13842,2006-06-23,Kakushi-ken: oni no tsume,Drama,,"$38,147",2006,False
13843,2008-12-31,Kakushi toride no san akunin,Drama,,$0,2008,False
13844,2003-11-26,Kal Ho Naa Ho,Drama,,"$1,956,478",2003,False
13845,2009-06-12,Kal Kissne Dekha,,,"$24,625",2009,False
13846,2006-04-07,Kalamazoo?,Comedy,,"$53,609",2006,False
13847,2010-10-22,Kalamity,Thriller/Suspense,,$0,2010,False
13848,2015-12-31,Kalandar Soğuğu,Drama,,$0,2015,False
13849,2016-12-31,Kali,Thriller/Suspense,,$0,2016,False
13850,1993-09-03,Kalifornia,Thriller/Suspense,,"$2,395,231",1993,False
13851,2015-12-31,Kalo Pothi,Drama,,$0,2015,False
13852,2005-12-09,Kalyug,Drama,,"$1,435",2005,False
13853,1997-02-28,Kama Sutra,Drama,"$3,000,000","$4,109,095",1997,False
13854,2012-09-28,Kamaal Dhamaal Malamaal,Comedy,,$0,2012,False
13855,2009-07-03,Kambakkht Ishq,Romantic Comedy,,"$1,455,739",2009,False
13856,2016-06-03,Kamikaze 1989,Thriller/Suspense,,"$22,440",2016,False
13857,2005-09-09,Kamikaze Girls,Action,,"$29,500",2005,False
13858,2009-08-14,Kaminey,Thriller/Suspense,,"$1,286,143",2009,False
13859,2016-12-31,Kammatti Paadam,Thriller/Suspense,,$0,2016,False
13860,2016-08-19,Kampai! For the Love of Sake,Documentary,,$0,2016,False
13861,2011-12-31,Kanan Rhodes: Unkillable Servant of Justice,Comedy,,$0,2011,False
13862,2008-07-25,Kanaria,Drama,,$0,2008,False
13863,2016-07-12,Kanashimi no Belladonna,Drama,,$0,2016,False
13864,2001-12-14,Kandahar,Drama,,"$1,418,314",2001,False
13865,2013-12-31,Kane & Lynch,Action,,$0,2013,False
13866,2010-12-31,The Kane Files,,,$0,2010,False
13867,2016-05-13,Kang rinpoche,Educational,,"$28,184",2016,False
13868,2003-01-17,Kangaroo Jack,Comedy,"$60,000,000","$66,723,216",2003,False
13869,2015-12-31,Kanithan,Thriller/Suspense,,$0,2015,False
13870,2016-12-31,Kanlı Girdap,Horror,,$0,2016,False
13871,1988-09-23,Kansas,Thriller/Suspense,,"$2,000,000",1988,False
13872,1996-08-16,Kansas City,Drama,"$19,000,000","$1,353,824",1996,False
13873,2015-03-24,Kansas: Miracles Out of Nowhere,Documentary,,$0,2015,False
13874,2016-02-12,Kanye West: The Global Premiere of WAVES,Concert/Performance,,$0,2016,False
13875,1986-02-14,Kaos,Drama,,"$11,412",1986,False
13876,2016-03-18,Kapoor & Sons,Comedy,,"$2,607,036",2016,False
13877,2016-12-31,Kappen!,Drama,,$0,2016,False
13878,2013-06-21,Kapringen,Thriller/Suspense,,"$414,437",2013,False
13879,2016-05-20,Kaptaan,Documentary,,"$203,790",2016,False
13880,2006-09-22,Kaptein Sabeltann,Adventure,,"$105,152",2006,False
13881,2014-12-31,Kaptein Sabeltann og skatten i Lama Rama,Adventure,,$0,2014,False
13882,2015-12-31,Kara Bela,Comedy,,$0,2015,False
13883,2015-12-31,Karachi se Lahore,Comedy,"$1,000,000",$0,2015,False
13884,2012-08-31,Karakara,Drama,,"$50,831",2012,False
13885,1998-03-27,Karakter,Drama,"$4,500,000","$713,413",1998,False
13886,2016-12-31,Karalių pamaina,Thriller/Suspense,,$0,2016,False
13887,2004-05-05,The Karate Dog,Comedy,,$0,2004,False
13888,2011-12-31,The Karate Kid 2,Action,,$0,2011,False
13889,1986-06-20,"The Karate Kid, Part II",Action,,"$115,103,979",1986,False
13890,1989-06-30,"The Karate Kid, Part III",Action,,"$38,793,278",1989,False
13891,1984-06-22,The Karate Kid,Action,"$8,000,000","$90,815,558",1984,False
13892,2010-06-11,The Karate Kid,Adventure,"$40,000,000","$176,591,618",2010,True
13893,2015-12-31,Karatsi,Drama,,$0,2015,False
13894,2015-12-31,Karbala,Drama,,$0,2015,False
13895,2016-12-31,Kardesim Benim,Adventure,,$0,2016,False
13896,2012-02-17,Kari gurashi no Arietti,Adventure,"$23,000,000","$19,192,510",2012,True
13897,2016-12-31,Karinkunnam Sixes,Drama,,$0,2016,False
13898,2017-03-29,Karl Marx City,Documentary,,$0,2017,False
13899,2014-01-17,Karle Pyaar Karle,Drama,,$0,2014,False
13900,2009-12-31,Karma Calling,,,$0,2009,False
13901,2001-07-13,Karmina 2: L'enfer de Chabot,,,"$169,471",2001,False
13902,2000-09-15,Karobaar,,,"$45,200",2000,False
13903,2007-02-16,Karov La Bayit,Drama,,"$20,931",2007,False
13904,2017-12-31,Karsandas: Pay And Use,Drama,,$0,2017,False
13905,2003-09-26,Kart Racer,,,"$56,146",2003,False
13906,2010-02-26,Karthik Calling Karthik,,,"$286,409",2010,False
13907,2016-12-31,Kasaba,Thriller/Suspense,,$0,2016,False
13908,2010-04-16,Kasi az Gorbehaye Irani Khabar Nadareh,Drama,,"$81,768",2010,False
13909,2015-06-16,Katakuri-ke no kôfuku,Black Comedy,,$0,2015,False
13910,2016-12-31,Katamarayudu,Action,,$0,2016,False
13911,2001-12-25,Kate and Leopold,Romantic Comedy,"$48,000,000","$47,095,453",2001,False
