imdbid,bech-title,bech-rating,imdb-Title,imdb-Year,key
290916,Embrassez qui vous voudrez,3,Summer Things,2002,embrass02drez
265459,One Hour Photo,1,One Hour Photo,2002,onehour02hoto
293113,Dracula: Pages from a Virgin's Diary,1,Dracula: Pages from a Virgin's Diary,2002,dracula02iary
238936,Devdas,3,Devdas,2002,devdas13vdas
166813,Spirit: Stallion of the Cimarron,1,Spirit: Stallion of the Cimarron,2002,spirit:02rron
238380,Equilibrium,1,Equilibrium,2002,equilib02rium
274558,"Hours, The",3,The Hours,2002,hours02ours
259446,My Big Fat Greek Wedding,3,My Big Fat Greek Wedding,2002,mybigfa02ding
300140,Lilya 4-Ever,3,Lilya 4-Ever,2002,lilja4-02ever
286499,Bend It Like Beckham,3,Bend It Like Beckham,2002,benditl02kham
266452,Death to Smoochy,2,Death to Smoochy,2002,deathto02ochy
279493,Undercover Brother,3,Undercover Brother,2002,underco02ther
267913,Scooby-Doo,3,Scooby-Doo,2002,scooby-02-doo
283632,They,3,They,2002,they02they
120679,Frida,2,Frida,2002,frida02rida
252444,Rabbit-Proof Fence,3,Rabbit-Proof Fence,2002,rabbit-02ence
167261,"Lord of the Rings: The Two Towers, The",1,The Lord of the Rings: The Two Towers,2002,lordoft02wers
341384,"Coast Guard, The",1,The Coast Guard,2002,#N/A
305589,Froid comme l'été (Cold as Summer),3,Froid comme l'été,2002,#N/A
329355,Marion Bridge,3,Marion Bridge,2002,marlonb02idge
283139,White Oleander,3,White Oleander,2002,whiteol02nder
283832,8 femmes,3,8 Women,2002,8femmes02mmes
238924,"Dangerous Lives of Altar Boys, The",1,The Dangerous Lives of Altar Boys,2002,dangero02boys
303361,May,3,May,2002,may02may
426089,Maggie and Annie,3,Maggie and Annie,2002,maggiea02nnie
264689,Home Room,3,Home Room,2002,homeroo02room
284978,Cypher,1,Cypher,2002,cypher02pher
286261,All or Nothing,3,All or Nothing,2002,allorno02hing
286106,Signs,1,Signs,2002,signs02igns
258068,"Quiet American, The",2,The Quiet American,2002,quietam02ican
280590,Mr Deeds,2,Mr. Deeds,2002,mr.deed02eeds
347618,Neko no ongaeshi (The cat returns),3,The Cat Returns,2002,nekonoo02eshi
258463,"Bourne Identity, The",1,The Bourne Identity,2002,bournei02tity
268126,Adaptation,3,Adaptation.,2002,adaptat02ion.
306841,"Lizzie McGuire Movie, The",3,The Lizzie McGuire Movie,2003,lizziem03ovie
338095,High Tension,3,High Tension,2003,#N/A
324013,Soldier's Girl,3,Soldier's Girl,2003,#N/A
340377,"Station Agent, The",3,The Station Agent,2003,station03gent
338309,Evil,1,Evil,2003,evil03evil
354575,"Five Obstructions, The",0,The Five Obstructions,2003,#N/A
370754,Voices of a Distant Star,0,Voices of a Distant Star,2003,#N/A
285531,Dreamcatcher,0,Dreamcatcher,2003,dreamca03cher
366920,Pride and Prejudice,3,Pride and Prejudice,2003,pridean03dice
339840,Undead,3,Undead,2003,undead03dead
362387,2LDK,3,2LDK,2003,2ldk032ldk
301357,Goodbye Lenin!,3,Good Bye Lenin!,2003,goodbye03nin!
340855,Monster,3,Monster,2003,monster03ster
339882,It's Better to Be Wanted for Murder Than Not to Be Wanted at All,1,It's Better to Be Wanted for Murder Than Not to Be Wanted at All,2003,it'sbet03tall
348836,Gothika,3,Gothika,2003,gothika03hika
311429,"League of Extraordinary Gentlemen, The",0,The League of Extraordinary Gentlemen,2003,leagueo03emen
306047,Scary Movie 3,3,Scary Movie 3,2003,scarymo03vie3
318725,Stupeur et Tremblements,3,Fear and Trembling,2003,stupeur03ents
286716,Hulk,1,Hulk,2003,hulk03hulk
406709,Dies irae,0,Dies irae,2003,#N/A
337741,Something's Gotta Give,3,Something's Gotta Give,2003,somethi03give
323944,Shattered Glass,2,Shattered Glass,2003,shatter03lass
325703,Lara Croft Tomb Raider: The Cradle of Life,3,Lara Croft Tomb Raider: The Cradle of Life,2003,laracro03life
277986,Rats,3,Rats,2003,rats03rats
327137,Secondhand Lions,1,Secondhand Lions,2003,secondh03ions
295700,Wrong Turn,3,Wrong Turn,2003,wrongtu03turn
313542,Runaway Jury,1,Runaway Jury,2003,runaway03jury
368909,Ong-bak,0,Ong-Bak: The Thai Warrior,2003,ong-bak03-bak
333780,"Legally Blonde 2: Red, White & Blonde",3,"Legally Blonde 2: Red, White & Blonde",2003,legally03onde
270980,My Boss's Daughter,3,My Boss's Daughter,2003,myboss'03hter
317303,Daddy Day Care,3,Daddy Day Care,2003,daddyda03care
290334,X2 (X-Men 2),3,X-Men 2,2003,x203x2
368226,"Room, The",3,The Room,2003,room03room
298482,Nothing,0,Nothing,2003,nothing03hing
311113,Master and Commander: The Far Side of the World,0,Master and Commander: The Far Side of the World,2003,mastera03orld
335119,Girl with a Pearl Earring,3,Girl with a Pearl Earring,2003,girlwit03ring
338459,Spy Kids 3-D: Game Over,3,Spy Kids 3-D: Game Over,2003,spykids03over
386862,"Forest for the Trees, The",3,The Forest for the Trees,2003,forestf05rees
300471,Shanghai Knights,1,Shanghai Knights,2003,shangha03ghts
325980,Pirates of the Caribbean: The Curse of the Black Pearl,3,Pirates of the Caribbean: The Curse of the Black Pearl,2003,pirates03earl
315733,21 grams,3,21 Grams,2003,21grams03rams
138524,Intolerable Cruelty,3,Intolerable Cruelty,2003,intoler03elty
337711,Rugrats Go Wild,3,Rugrats Go Wild,2003,rugrats03wild
315327,Bruce Almighty,3,Bruce Almighty,2003,bruceal03ghty
282209,Darkness Falls,1,Darkness Falls,2003,darknes03alls
300556,Timeline,1,Timeline,2003,timelin03line
342167,Camp,3,Camp,2003,camp03camp
365376,A Tale of Two Sisters,3,A Tale of Two Sisters,2003,#N/A
367174,"Heung joh chow heung yau chow (Turn Left, Turn Right)",3,"Turn Left, Turn Right",2003,heungjo03chow
368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,interst03stem
328538,Thirteen,3,Thirteen,2003,thirtee03teen
337909,Calendar Girls,3,Calendar Girls,2003,calenda03irls
298814,"Core, The",3,The Core,2003,core03core
317676,House of the Dead,2,House of the Dead,2003,houseof03dead
338135,"Barbarian Invasions, The",3,The Barbarian Invasions,2003,#N/A
323298,"Mother, The",3,The Mother,2003,mother03ther
300015,I Capture the Castle,3,I Capture the Castle,2003,icaptur03stle
304415,Mona Lisa Smile,3,Mona Lisa Smile,2003,monalis03mile
305357,Charlie's Angels: Full Throttle,3,Charlie's Angels: Full Throttle,2003,charlie03ttle
320691,Underworld,3,Underworld,2003,underwo03orld
376263,Tough Luck,0,Tough Luck,2003,toughlu03luck
242653,"Matrix Revolutions, The",3,The Matrix Revolutions,2003,matrixr03ions
368310,Sunset Story,3,Sunset Story,2003,sunsets03tory
322259,2 Fast 2 Furious,1,2 Fast 2 Furious,2003,2fast2f03ious
309698,Identity,1,Identity,2003,identit03tity
264395,Basic,3,Basic,2003,basic03asic
329679,An Unexpected Love,3,An Unexpected Love,2003,#N/A
285823,Once Upon a Time in Mexico,1,Once Upon a Time in Mexico,2003,onceupo03xico
800318,"Cheetah Girls , The",3,The Cheetah Girls 2,2006,#N/A
274166,Johnny English,1,Johnny English,2003,johnnye03lish
301777,Robot Stories,3,Robot Stories,2003,robotst03ries
251736,House of 1000 Corpses,3,House of 1000 Corpses,2003,houseof03pses
364517,Love Me If You Dare,1,Love Me If You Dare,2003,#N/A
364569,Oldboy,1,Oldboy,2003,oldboy13dboy
306734,Le divorce,3,The Divorce,2003,ledivor03orce
374546,"Spring, Summer, Fall, Winter... and Spring",1,"Spring, Summer, Fall, Winter... and Spring",2003,#N/A
167260,"Lord of the Rings: The Return of the King, The",1,The Lord of the Rings: The Return of the King,2003,lordoft03king
263757,Uptown Girls,3,Uptown Girls,2003,uptowng03irls
324133,Swimming Pool,3,Swimming Pool,2003,swimmin03pool
388473,Tokyo Godfathers,3,Tokyo Godfathers,2003,#N/A
351238,Distant Lights (Lichter),3,Distant Lights,2003,lichter03hter
346336,"Best of Youth, The",3,The Best of Youth,2003,#N/A
330859,Scary Godmother: Halloween Spooktakular,3,Scary Godmother: Halloween Spooktakular,2003,#N/A
309593,Final Destination 2,3,Final Destination 2,2003,finalde03ion2
303830,Casa de los babys,3,Casa de los babys,2003,casadel03abys
322330,Freaky Friday,3,Freaky Friday,2003,freakyf03iday
276919,Dogville,3,Dogville,2003,dogvill03ille
181852,Terminator 3: Rise of the Machines,3,Terminator 3: Rise of the Machines,2003,termina03ines
338188,"Missing, The",3,The Missing,2003,missingi03ingi
306685,Cradle 2 the Grave,1,Cradle 2 the Grave,2003,cradle203rave
379363,Malibu Spring Break,3,Malibu Spring Break,2003,malibus03reak
317740,"Italian Job, The",1,The Italian Job,2003,italian03njob
314331,Love Actually,3,Love Actually,2003,loveact03ally
234215,"Matrix Reloaded, The",3,The Matrix Reloaded,2003,matrixr03aded
339071,Girls Will Be Girls,3,Girls Will Be Girls,2003,girlswi03irls
363226,"Blind Swordsman: Zatoichi, The",2,The Blind Swordsman: Zatoichi,2003,zatoich03ichi
199626,In the Cut,3,In the Cut,2003,inthecu03ecut
315983,House of Sand and Fog,3,House of Sand and Fog,2003,houseof03dfog
316396,Peter Pan,3,Peter Pan,2003,peterpa03rpan
266697,Kill Bill: Vol. 1,3,Kill Bill: Vol. 1,2003,killbil03ol.1
289944,Fear X,1,Fear X,2003,fearx03earx
302886,Old School,2,Old School,2003,oldscho03hool
328880,Brother Bear,0,Brother Bear,2003,brother03bear
353969,Memories of Murder,3,Memories of Murder,2003,#N/A
324197,Time of the Wolf,2,Time of the Wolf,2003,timeoft02wolf
377556,Bu san,0,"Goodbye, Dragon Inn",2003,busan03usan
367913,Ju-on 2,3,Ju-On: The Grudge 2,2003,ju-on200-on2
328589,Under the Tuscan Sun,3,Under the Tuscan Sun,2003,underth03nsun
380726,Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),2,Army of Valhalla,2003,staraba03giem
332379,"School of Rock, The",3,School of Rock,2003,schoolo03rock
286244,Les triplettes de Belleville,3,The Triplets of Belleville,2003,lestrip03ille
367859,"Man Who Copied, The",2,The Man Who Copied,2003,#N/A
165982,Sinbad: Legend of the Seven Seas,2,Sinbad: Legend of the Seven Seas,2003,sinbad:03seas
327056,Mystic River,3,Mystic River,2003,mysticr03iver
319061,Big Fish,1,Big Fish,2003,bigfish03fish
344604,Après Vous,3,Après Vous,2003,apres03vous
301470,Jeepers Creepers II,3,Jeepers Creepers II,2003,jeepers03rsii
335266,Lost In Translation,3,Lost in Translation,2003,lostint03tion
379217,Coffee and Cigarettes,3,Coffee and Cigarettes,2003,coffeea03ttes
309530,Down With Love,3,Down with Love,2003,downwit03love
325710,"Last Samurai, The",0,The Last Samurai,2003,lastsam03urai
283426,"Jungle Book 2, The",0,The Jungle Book 2,2003,jungleb03ook2
329717,Hollywood Homicide,1,Hollywood Homicide,2003,hollywo03cide
338467,High Roller: The Stu Ungar Story,3,High Roller: The Stu Ungar Story,2003,#N/A
264150,View from the Top,3,View from the Top,2003,viewfro03etop
307351,Prey for Rock & Roll,3,Prey for Rock & Roll,2003,preyfor03roll
342492,De grønne slagtere ('Green Butchers'),1,The Green Butchers,2003,degronn03tere
159365,Cold Mountain,3,Cold Mountain,2003,coldmou03tain
363589,Elephant,3,Elephant,2003,elephan03hant
257076,S.W.A.T.,3,S.W.A.T.,2003,s.w.a.t03a.t.
309987,"Dreamers, The",2,The Dreamers,2003,dreamer03mers
266543,Finding Nemo,1,Finding Nemo,2003,finding03nemo
311289,Holes,2,Holes,2003,holes03oles
287978,Daredevil,0,Daredevil,2003,daredev03evil
292506,"Recruit, The",1,The Recruit,2003,recruit03ruit
310778,Bon voyage,3,Bon voyage,2003,bonvoya03yage
251127,How to Lose a Guy in 10 Days,3,How to Lose a Guy in 10 Days,2003,howtolo03days
377094,Moi et mon blanc,1,Moi et mon blanc,2003,moietmo03lanc
374180,Romasanta,2,Romasanta: The Werewolf Hunt,2004,romasan04anta
440803,Shutter,1,Shutter,2004,shutter04erii
337697,"Prince and Me, The",1,The Prince and Me,2004,prince&04e&me
411705,9 Songs,0,9 Songs,2004,9songs04ongs
419677,Dead Man's Shoes,1,Dead Man's Shoes,2004,deadman04hoes
364045,Taking Lives,2,Taking Lives,2004,takingl04ives
367462,Say Yes Quickly,3,Say Yes Quickly,2004,sayyesq04ckly
316732,Taxi,3,Taxi,2004,taxi!00axi!
327437,Around the World in 80 Days,1,Around the World in 80 Days,2004,aroundt04days
300051,Jersey Girl,2,Jersey Girl,2004,jerseyg04girl
363988,Secret Window,1,Secret Window,2004,secretw04ndow
360845,Notre musique,1,Notre musique,2004,notremu04ique
304141,Harry Potter and the Prisoner of Azkaban,3,Harry Potter and the Prisoner of Azkaban,2004,harrypo04aban
377092,Mean Girls,3,Mean Girls,2004,meangir04irls
317198,Bridget Jones: The Edge of Reason,3,Bridget Jones: The Edge of Reason,2004,bridget04ason
377713,Cube Zero,3,Cube Zero,2004,cubezer04zero
361862,"Machinist, The",1,The Machinist,2004,machini04nist
338526,Van Helsing,3,Van Helsing,2004,vanhels04sing
344510,A Very Long Engagement,3,A Very Long Engagement,2004,#N/A
314498,"Perfect Score, The",3,The Perfect Score,2004,perfect04core
347149,Hauru no ugoku shiro (Howl's Moving Castle),3,Howl's Moving Castle,2004,hauruno04hiro
368891,National Treasure,2,National Treasure,2004,nationa04sure
307453,Shark Tale,1,Shark Tale,2004,sharkta04tale
332375,Saved!,3,Saved!,2004,saved!04ved!
318627,Resident Evil: Apocalypse,3,Resident Evil: Apocalypse,2004,residen04ypse
399412,Nina,3,Nina,2004,nina04nina
363547,Dawn of the Dead,3,Dawn of the Dead,2004,dawnoft04dead
316654,Spider-Man 2,1,Spider-Man 2,2004,spider-04man2
314063,Immortal (Ad Vitam),3,Immortal,2004,immorte04tam]
356470,A Cinderella Story,3,A Cinderella Story,2004,cindere04tory
363163,Der Untergang (Downfall),3,Downfall,2004,derunte04gang
423866,3-Iron,1,3-Iron,2004,#N/A
390205,"Spirit of Jeet Kune Do, The",1,Once Upon a Time in High School: The Spirit of Jeet Kune Do,2004,#N/A
371823,"Mickey, Donald, Goofy: The Three Musketeers",2,"Mickey, Donald, Goofy: The Three Musketeers",2004,#N/A
360201,Wimbledon,3,Wimbledon,2004,wimbled04edon
381966,Creep,3,Creep,2004,creepi04eepi
167190,Hellboy,1,Hellboy,2004,hellboy04lboy
388311,Or,3,Or (My Treasure),2004,or04or
367000,House of Voices (Saint Ange),3,House of Voices,2004,saintan04ange
347048,Head-On,3,Head-On,2004,#N/A
375233,Innocence,3,Innocence,2004,innocen00ceii
327162,"Stepford Wives, The",3,The Stepford Wives,2004,stepfor04ives
317705,"Incredibles, The",3,The Incredibles,2004,incredi04bles
414923,Crimes of Fashion,3,Crimes of Fashion,2004,#N/A
332280,"Notebook, The",3,The Notebook,2004,noteboo04book
416220,Shimotsuma monogatari (Kamikaze Girls),3,Kamikaze Girls,2004,shimots04tari
405159,Million Dollar Baby,3,Million Dollar Baby,2004,million04baby
381668,Tropical Malady,0,Tropical Malady,2004,#N/A
390221,Maria Full of Grace,3,Maria Full of Grace,2004,mariafu04race
345074,Connie and Carla,3,Connie and Carla,2004,conniea04arla
370263,AVP: Alien vs. Predator,3,AVP: Alien vs. Predator,2004,avp:ali04ator
349903,Ocean's Twelve,2,Ocean's Twelve,2004,ocean's04elve
386820,Terkel i knibe,1,Terkel in Trouble,2004,terkeli04nibe
343660,50 First Dates,2,50 First Dates,2004,50first04ates
327679,Ella Enchanted,3,Ella Enchanted,2004,ellaenc04nted
340012,Being Julia,3,Being Julia,2004,beingju04ulia
426955,Barbie as the Princess and the Pauper,3,Barbie as the Princess and the Pauper,2004,#N/A
388419,Christmas with the Kranks,3,Christmas with the Kranks,2004,christm04anks
459175,All the Ships at Sea,3,All the Ships at Sea,2004,allthes04tsea
368658,Stage Beauty,2,Stage Beauty,2004,stagebe04auty
403703,Yu-Gi-Oh!: The Movie,0,Yu-Gi-Oh!: The Movie,2004,yu-gi-o04ovie
298148,Shrek 2,3,Shrek 2,2004,shrek204rek2
381348,"Place Promised in Our Early Days, The",1,The Place Promised in Our Early Days,2004,#N/A
221637,"Third Society, The",1,The Third Society,2002,thirdso02iety
349416,Eulogy,3,Eulogy,2004,eulogy04logy
338139,Iron Jawed Angels,3,Iron Jawed Angels,2004,#N/A
387658,Bionicle 2: Legends of Metru Nui,0,Bionicle 2: Legends of Metru Nui,2004,#N/A
439491,Caribe,3,Caribe,2004,caribe04ribe
338479,Tales From The Crapper,3,Tales from the Crapper,2004,#N/A
332452,Troy,1,Troy,2004,troy04troy
362227,"Terminal, The",1,The Terminal,2004,termina04inal
339291,Lemony Snicket's A Series of Unfortunate Events,3,A Series of Unfortunate Events,2004,serieso04ents
327554,Catwoman,3,Catwoman,2004,catwoma04oman
379306,A Good Woman,3,A Good Woman,2004,goodwom04oman
353489,Ginger Snaps 2: Unleashed,3,Ginger Snaps 2: Unleashed,2004,gingers04shed
412915,"Librarian: Quest for the Spear, The",3,The Librarian: Quest for the Spear,2004,#N/A
363282,New York Minute,1,New York Minute,2004,newyork04utei
380366,Ae Fond Kiss...,2,Ae Fond Kiss...,2004,aefondk04s...
406649,A Christmas Carol: The Musical,1,A Christmas Carol: The Musical,2004,#N/A
212712,2046,3,2046,2004,2046042046
362004,Palindromes,1,Palindromes,2004,palindr04omes
385267,In Good Company,1,In Good Company,2004,ingoodc04pany
375912,Layer Cake,1,Layer Cake,2004,layerca04cake
381681,Before Sunset,0,Before Sunset,2004,befores04nset
369339,Collateral,1,Collateral,2004,collate04eral
337563,13 Going on 30,3,13 Going on 30,2004,13going04on30
319262,"Day After Tomorrow, The",3,The Day After Tomorrow,2004,dayafte04rrow
387564,Saw,2,Saw,2004,saw04saw
369672,A Love Song for Bobby Long,3,A Love Song for Bobby Long,2004,loveson04long
299172,Home on the Range,3,Home on the Range,2004,homeont04ange
339072,Gladiatress,3,Gladiatress,2004,gladiat04ress
384504,Saving Face,3,Saving Face,2004,savingf04face
300270,"Holy Girl, The",3,The Holy Girl,2004,#N/A
364725,Dodgeball: A True Underdog Story,3,Dodgeball: A True Underdog Story,2004,dodgeba04tory
383694,Vera Drake,3,Vera Drake,2004,veradra04rake
290002,Meet the Fockers,3,Meet the Fockers,2004,meetthe04kers
378194,Kill Bill: Vol. 2,3,Kill Bill: Vol. 2,2004,killbil04ol.2
378793,Speak,3,Speak,2004,speak04peak
390450,Blessed,3,Blessed,2004,blessed04ssed
476680,Naruto the Movie: Ninja Clash in the Land of Snow,3,Naruto the Movie: Ninja Clash in the Land of Snow,2004,#N/A
369702,"Sea Inside, The",3,The Sea Inside,2004,#N/A
420332,Veer-Zaara,3,Veer-Zaara,2004,veer-za04aara
367110,Swades,3,Swades,2004,#N/A
364751,Without a Paddle,3,Without a Paddle,2004,without04ddle
364961,"Assassination of Richard Nixon, The",1,The Assassination of Richard Nixon,2004,assassi04ixon
431340,Puppet Master vs Demonic Toys,3,Puppet Master vs Demonic Toys,2004,#N/A
396184,With Blood on My Hands: Pusher II,3,With Blood on My Hands: Pusher II,2004,#N/A
374900,Napoleon Dynamite,1,Napoleon Dynamite,2004,napoleo04mite
356721,I Heart Huckabees,3,I Heart Huckabees,2004,ihearth04bees
331632,Scooby Doo 2: Monsters Unleashed,3,Scooby-Doo 2: Monsters Unleashed,2004,scooby-04shed
350028,Raising Helen,3,Raising Helen,2004,raising04elen
350258,Ray,3,Ray,2004,ray16ray
365135,Double Dare,3,Double Dare,2004,doubled04dare
403358,Nochnoy dozor (Night Watch),1,Night Watch,2004,nochnoy04ozor
420251,Three... Extremes,3,Three... Extremes,2004,#N/A
293508,"Phantom of the Opera, The",2,The Phantom of the Opera,2004,phantom04pera
407851,Hana and Alice,3,Hana and Alice,2004,#N/A
382761,Jennifer's Shadow,3,Jennifer's Shadow,2004,jennife04adow
401233,Appleseed,3,Appleseed,2004,#N/A
409842,Corpses,3,Corpses,2004,#N/A
370986,Mysterious Skin,1,Mysterious Skin,2004,mysteri04skin
371835,Ghost Cat,3,Mrs. Ashboro's Cat,2004,ghostca10tcat
357413,Anchorman: The Legend of Ron Burgundy,3,Anchorman: The Legend of Ron Burgundy,2004,anchorm04undy
338348,"Polar Express, The",1,The Polar Express,2004,polarex04ress
375679,Crash,3,Crash,2004,crashi04ashi
279967,Mulan II,3,Mulan 2,2004,#N/A
334965,Bring It on Again,3,Bring It on Again,2004,#N/A
362270,"Life Aquatic with Steve Zissou, The",2,The Life Aquatic with Steve Zissou,2004,lifeaqu04ssou
337921,Cellular,3,Cellular,2004,cellula04ular
289879,"Butterfly Effect, The",2,The Butterfly Effect,2004,butterf04fect
296572,"Chronicles of Riddick, The",2,The Chronicles of Riddick,2004,chronic04dick
372183,"Bourne Supremacy, The",2,The Bourne Supremacy,2004,bournes04macy
1469259,Bratz the Video: Starrin' & Stylin',3,Bratz the Video: Starrin' & Stylin',2004,#N/A
333766,Garden State,3,Garden State,2004,gardens04tate
338013,Eternal Sunshine of the Spotless Mind,2,Eternal Sunshine of the Spotless Mind,2004,eternal04mind
414852,Banlieue 13,0,District B13,2004,banlieu04ue13
