key,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,boxofficemojo_url,release_date
imitati14game,The Imitation Game,Wein.,91125683.0,2402.0,479352.0,4.0,http://www.boxofficemojo.com/movies/?id=theimitationgame.htm,2014-11-28
imkelle14ller,In the Basement,Strand,3643.0,1.0,748.0,1.0,http://www.boxofficemojo.com/movies/?id=inthebasement.htm,2015-11-06
imlabyr14gens,Labyrinth of Lies,SPC,794452.0,72.0,22101.0,3.0,http://www.boxofficemojo.com/movies/?id=labyrinthoflies.htm,2015-09-30
immigra10ango,Immigration Tango,RAtt.,24554.0,30.0,14432.0,30.0,http://www.boxofficemojo.com/movies/?id=immigrationtango.htm,2011-02-18
immigra13rant,The Immigrant,Wein.,2025328.0,150.0,44064.0,3.0,http://www.boxofficemojo.com/movies/?id=theimmigrant.htm,2014-05-16
immorta11tals,Immortals,Rela.,83504017.0,3120.0,32206425.0,3112.0,http://www.boxofficemojo.com/movies/?id=immortals.htm,2011-11-11
immorta14ists,The Immortalists,Gathr,9331.0,3.0,1308.0,3.0,http://www.boxofficemojo.com/movies/?id=theimmortalists.htm,2014-11-26
i'mnota16amed,I'm Not Ashamed,PFR,2082980.0,516.0,927161.0,505.0,http://www.boxofficemojo.com/movies/?id=imnotashamed.htm,2016-10-21
I'mnotj10ommy,I'm Not Jesus Mommy,FDem,15005.0,3.0,5280.0,3.0,http://www.boxofficemojo.com/movies/?id=imnotjesusmommy.htm,2011-05-06
i'mnott07ere.,I'm Not There,Wein.,4017609.0,149.0,730819.0,130.0,http://www.boxofficemojo.com/movies/?id=imnotthere.htm,2007-11-21
impardo11bles,Unforgivable,Strand,154189.0,6.0,27857.0,5.0,http://www.boxofficemojo.com/movies/?id=unforgivable.htm,2012-06-29
imperia10ive!,The Imperialists Are Still Alive!,IFC,5874.0,1.0,2832.0,1.0,http://www.boxofficemojo.com/movies/?id=theimperialistsarestillalive!.htm,2011-04-15
importa02nest,The Importance of Being Earnest,Mira.,8384929.0,216.0,500447.0,38.0,http://www.boxofficemojo.com/movies/?id=theimportanceofbeingearnest.htm,2002-05-17
imposte12ster,The Imposter,IM,898317.0,31.0,22379.0,1.0,http://www.boxofficemojo.com/movies/?id=theimposter.htm,2012-07-13
imposto01stor,Impostor,Mira.,6285176.0,1870.0,3022523.0,1870.0,http://www.boxofficemojo.com/movies/?id=impostor.htm,2002-01-04
I'mreed06fish,I'm Reed Fish,RedE,3567.0,1.0,1026.0,1.0,http://www.boxofficemojo.com/movies/?id=imreedfish.htm,2007-06-01
imspieg01eren,In the Mirror of Maya Deren,Zeit.,8077.0,2.0,3225.0,1.0,http://www.boxofficemojo.com/movies/?id=inthemirrorofmayaderen.htm,2003-01-24
I'mstil10erei,I'm Still Here,Magn.,408983.0,120.0,96658.0,19.0,http://www.boxofficemojo.com/movies/?id=imstillhere.htm,2010-09-10
imtoten02arin,Blind Spot: Hitler's Secretary,SPC,378382.0,12.0,9216.0,1.0,http://www.boxofficemojo.com/movies/?id=blindspothitlerssecretary.htm,2003-01-24
in/sign09hers,In/Significant Others,NPP,3763.0,1.0,1408.0,1.0,http://www.boxofficemojo.com/movies/?id=in/significantothers.htm,2010-05-14
inadrea08ream,In a Dream,ICir,54640.0,4.0,5297.0,1.0,http://www.boxofficemojo.com/movies/?id=inadream.htm,2009-04-10
inameri02rica,In America,FoxS,15539656.0,403.0,205229.0,11.0,http://www.boxofficemojo.com/movies/?id=inamerica.htm,2003-11-26
inappro13medy,InAPPropriate Comedy,Free,228004.0,275.0,156414.0,275.0,http://www.boxofficemojo.com/movies/?id=inappropriatecomedy.htm,2013-03-22
inavall16ence,In a Valley of Violence,FCW,53647.0,33.0,29343.0,33.0,http://www.boxofficemojo.com/movies/?id=inavalleyofviolence.htm,2016-10-21
inaworl13orld,In a World,RAtt.,2963902.0,144.0,70541.0,3.0,http://www.boxofficemojo.com/movies/?id=inaworld.htm,2013-08-09
inbetwe06days,In Between Days,Kino,23465.0,4.0,5065.0,1.0,http://www.boxofficemojo.com/movies/?id=inbetweendays.htm,2007-06-27
inbetwe11ovie,The Inbetweeners Movie,WHE,36000.0,10.0,36000.0,10.0,http://www.boxofficemojo.com/movies/?id=theinbetweenersmovie.htm,2012-09-07
inbruge08uges,In Bruges,Focus,7800824.0,232.0,459575.0,28.0,http://www.boxofficemojo.com/movies/?id=inbruges.htm,2008-02-08
incarna16nate,Incarnate,BH Tilt,4799774.0,1737.0,2534884.0,1737.0,http://www.boxofficemojo.com/movies/?id=incarnate.htm,2016-12-02
incendi08iary,Incendiary,Truly,22457.0,3.0,7308.0,1.0,http://www.boxofficemojo.com/movies/?id=incendiary.htm,2011-09-23
incendi10dies,Incendies (U.S. only),SPC,2071334.0,90.0,50679.0,3.0,http://www.boxofficemojo.com/movies/?id=incendies(u.s.only).htm,2011-04-22
incepti10tion,Inception,WB,292576195.0,3792.0,62785337.0,3792.0,http://www.boxofficemojo.com/movies/?id=inception.htm,2010-07-16
inch'al12llah,InchAllah (U.S. only),EOne,9840.0,2.0,3391.0,1.0,http://www.boxofficemojo.com/movies/?id=inchallah(u.s.only).htm,2013-08-16
in-cheo16jeon,Operation Chromite,CJ,1023348.0,114.0,31662.0,1.0,http://www.boxofficemojo.com/movies/?id=operationchromite.htm,2016-08-05
inciden04ness,Incident at Loch Ness,Abr.,37493.0,2.0,13313.0,2.0,http://www.boxofficemojo.com/movies/?id=incidentatlochness.htm,2004-09-17
incredi04bles,The Incredibles,BV,261441092.0,3933.0,70467623.0,3933.0,http://www.boxofficemojo.com/movies/?id=theincredibles.htm,2004-11-05
incredi08hulk,The Incredible Hulk,Uni.,134806913.0,3508.0,55414050.0,3505.0,http://www.boxofficemojo.com/movies/?id=theincrediblehulk.htm,2008-06-13
incredi13tone,The Incredible Burt Wonderstone,WB (NL),22537881.0,3160.0,10177257.0,3160.0,http://www.boxofficemojo.com/movies/?id=theincredibleburtwonderstone.htm,2013-03-15
incrowd00rowd,The In Crowd,WB,5280035.0,1357.0,1505551.0,1357.0,http://www.boxofficemojo.com/movies/?id=theincrowd.htm,2000-07-21
indarkn11ness,In Darkness,SPC,1041455.0,52.0,27413.0,3.0,http://www.boxofficemojo.com/movies/?id=indarkness.htm,2012-02-10
indepen00dent,The Independent,Arro.,238431.0,11.0,15174.0,5.0,http://www.boxofficemojo.com/movies/?id=theindependent.htm,2001-11-30
indepen16ence,Independence Day: Resurgence,Fox,103144286.0,4130.0,41039944.0,4130.0,http://www.boxofficemojo.com/movies/?id=independencedayresurgence.htm,2016-06-24
indiana08kull,Indiana Jones and the Kingdom of the Crystal Skull,Par.,317101119.0,4264.0,100137835.0,4260.0,http://www.boxofficemojo.com/movies/?id=indianajonesandthekingdomofthecrystalskull.htm,2008-05-22
indianp15oint,Indian Point,FRun,7251.0,2.0,3186.0,1.0,http://www.boxofficemojo.com/movies/?id=indianpoint.htm,2016-07-08
indigen06enes,Days of Glory,Wein.,320700.0,29.0,10996.0,2.0,http://www.boxofficemojo.com/movies/?id=daysofglory.htm,2006-12-06
indigna16tion,Indignation,RAtt.,3401155.0,317.0,93125.0,4.0,http://www.boxofficemojo.com/movies/?id=indignation.htm,2016-07-29
indigo03digo,Indigo,Mont.,1190000.0,603.0,1190000.0,603.0,http://www.boxofficemojo.com/movies/?id=indigo.htm,2005-01-28
indigoc12dren,Indigo Children,SE,2621.0,1.0,1829.0,1.0,http://www.boxofficemojo.com/movies/?id=indigochildren.htm,2014-01-17
inequal13rall,Inequality for All,RTWC,1205273.0,103.0,140888.0,28.0,http://www.boxofficemojo.com/movies/?id=inequalityforall.htm,2013-09-27
inescap12able,Inescapable,IFC,6334.0,7.0,1545.0,2.0,http://www.boxofficemojo.com/movies/?id=inescapable.htm,2013-02-22
inevita13pete,The Inevitable Defeat of Mister and Pete,LGF,494608.0,147.0,254279.0,147.0,http://www.boxofficemojo.com/movies/?id=theinevitabledefeatofmisterandpete.htm,2013-10-11
infamou06mous,Infamous,WIP,1151330.0,179.0,452966.0,179.0,http://www.boxofficemojo.com/movies/?id=infamous.htm,2006-10-13
infanci11tina,Clandestine Childhood,IFC,9017.0,2.0,8137.0,2.0,http://www.boxofficemojo.com/movies/?id=clandestinechildhood.htm,2013-01-18
inferno16rnoi,Inferno,Sony,34343574.0,3576.0,14860425.0,3576.0,http://www.boxofficemojo.com/movies/?id=inferno.htm,2016-10-28
infilmn11nist,This is Not a Film,PalT,77016.0,5.0,12608.0,5.0,http://www.boxofficemojo.com/movies/?id=thisisnotafilm.htm,2012-02-29
infiltr16ator,The Infiltrator,BG,15436808.0,1601.0,5303775.0,1601.0,http://www.boxofficemojo.com/movies/?id=theinfiltrator.htm,2016-07-13
infinit14bear,Infinitely Polar Bear,SPC,1430655.0,110.0,47000.0,5.0,http://www.boxofficemojo.com/movies/?id=infinitelypolarbear.htm,2015-06-19
inflict14onii,Infliction,FTP,2256.0,2.0,816.0,1.0,http://www.boxofficemojo.com/movies/?id=infliction.htm,2014-03-16
informa09ant!,The Informant!,WB,33316821.0,2505.0,10464314.0,2505.0,http://www.boxofficemojo.com/movies/?id=theinformant!.htm,2009-09-18
informa12anti,The Informant,MBox,10068.0,4.0,2947.0,2.0,http://www.boxofficemojo.com/movies/?id=theinformant.htm,2013-09-13
informe08mers,The Informers,SenD,300000.0,482.0,300000.0,482.0,http://www.boxofficemojo.com/movies/?id=theinformers.htm,2009-04-24
inglour09erds,Inglourious Basterds,Wein.,120540719.0,3358.0,38054676.0,3165.0,http://www.boxofficemojo.com/movies/?id=inglouriousbasterds.htm,2009-08-21
ingoodc04pany,In Good Company,Uni.,45806659.0,1963.0,151750.0,3.0,http://www.boxofficemojo.com/movies/?id=ingoodcompany.htm,2004-12-29
inhale10hale,Inhale,IFC,4115.0,2.0,3030.0,2.0,http://www.boxofficemojo.com/movies/?id=inhale.htm,2010-10-22
inheren14vice,Inherent Vice,WB,8110975.0,653.0,328184.0,5.0,http://www.boxofficemojo.com/movies/?id=inherentvice.htm,2014-12-12
inherli06fire,In Her Line of Fire,Reg.,884.0,3.0,232.0,2.0,http://www.boxofficemojo.com/movies/?id=inherlineoffire.htm,2006-04-21
inhersh05hoes,In Her Shoes,Fox,32880591.0,2840.0,10017575.0,2808.0,http://www.boxofficemojo.com/movies/?id=inhershoes.htm,2005-10-07
injacks15ghts,In Jackson Heights,Zipp.,121094.0,8.0,15150.0,1.0,http://www.boxofficemojo.com/movies/?id=injacksonheights.htm,2015-11-04
inkhear08eart,Inkheart,WB (NL),17303424.0,2655.0,7601379.0,2655.0,http://www.boxofficemojo.com/movies/?id=inkheart.htm,2009-01-23
inkubus11ubus,Inkubus,Scre.,81600.0,16.0,,,http://www.boxofficemojo.com/movies/?id=inkubus.htm,2011-10-28
inlande06pire,Inland Empire,518,861355.0,15.0,27508.0,2.0,http://www.boxofficemojo.com/movies/?id=inlandempire.htm,2006-12-06
in-laws03awsi,The In-Laws,WB,20453431.0,2652.0,7319848.0,2652.0,http://www.boxofficemojo.com/movies/?id=thein-laws.htm,2003-05-23
inmyfat04sden,In My Father's Den,Tar.,,,,,http://www.boxofficemojo.com/movies/?id=inmyfathersden.htm,
inmyfat15use,In My Father's House,OIH,,,,,http://www.boxofficemojo.com/movies/?id=inmyfathershouse.htm,2015-10-09
inmysle10leep,In My Sleep,MSP,30158.0,2.0,9285.0,1.0,http://www.boxofficemojo.com/movies/?id=inmysleep.htm,2010-04-23
innerli07rost,The Inner Life of Martin Frost,NYer,5114.0,1.0,3522.0,1.0,http://www.boxofficemojo.com/movies/?id=theinnerlifeofmartinfrost.htm,2007-09-07
inni11inni,Inni,CP,123482.0,7.0,14903.0,3.0,http://www.boxofficemojo.com/movies/?id=inni.htm,2011-10-28
innkeep11pers,The Innkeepers,Magn.,78396.0,25.0,29557.0,25.0,http://www.boxofficemojo.com/movies/?id=theinnkeepers.htm,2012-02-03
innocen00ence,Innocence,IDP,2202382.0,52.0,62363.0,6.0,http://www.boxofficemojo.com/movies/?id=innocence.htm,2001-08-17
innocen04ncei,Ghost in the Shell 2: Innocence,GF,1043896.0,55.0,317722.0,47.0,http://www.boxofficemojo.com/movies/?id=ghostintheshell2innocence.htm,2004-09-17
innocen14ncev,Innocence (2014),JSC,294039.0,490.0,235224.0,490.0,http://www.boxofficemojo.com/movies/?id=innocence(2014).htm,2014-09-05
innogre14iter,In No Great Hurry: 13 Lessons in Life with Saul Leiter,mTuck,12133.0,4.0,6100.0,1.0,http://www.boxofficemojo.com/movies/?id=innogreathurry13lessonsinlifewithsaulleiter.htm,2014-01-03
inostri14azzi,The Dinner,FM,7282.0,2.0,805.0,1.0,http://www.boxofficemojo.com/movies/?id=thedinner.htm,2015-08-07
inourna12ture,In Our Nature,Cdgm.,6543.0,1.0,4378.0,1.0,http://www.boxofficemojo.com/movies/?id=inournature.htm,2012-12-07
inoverm12head,In Over My Head,SBE,19482.0,1.0,7476.0,1.0,http://www.boxofficemojo.com/movies/?id=inovermyhead.htm,2012-10-26
inowpro07arry,I Now Pronounce You Chuck and Larry,Uni.,120059556.0,3501.0,34233750.0,3495.0,http://www.boxofficemojo.com/movies/?id=inowpronounceyouchuckandlarry.htm,2007-07-20
insanit16fgod,The Insanity of God,LifeWay,1102525.0,531.0,,,http://www.boxofficemojo.com/movies/?id=theinsanityofgod.htm,2016-08-30
insearc07kiss,In Search of a Midnight Kiss,IFC,172605.0,11.0,13385.0,2.0,http://www.boxofficemojo.com/movies/?id=insearchofamidnightkiss.htm,2008-08-01
insecre13cret,In Secret,RAtt.,444179.0,266.0,265586.0,266.0,http://www.boxofficemojo.com/movies/?id=insecret.htm,2014-02-21
insided05roat,Inside Deep Throat,Uni.,691880.0,27.0,88709.0,12.0,http://www.boxofficemojo.com/movies/?id=insidedeepthroat.htm,2005-02-11
insidei04cing,Rory O'Shea Was Here,Focus,23844.0,7.0,6079.0,3.0,http://www.boxofficemojo.com/movies/?id=roryosheawashere.htm,2005-02-04
insidej10ejob,Inside Job,SPC,4312735.0,250.0,39649.0,2.0,http://www.boxofficemojo.com/movies/?id=insidejob.htm,2010-10-08
insidel13avis,Inside Llewyn Davis,CBS,13235319.0,729.0,405411.0,4.0,http://www.boxofficemojo.com/movies/?id=insidellewyndavis.htm,2013-12-06
insidem06eman,Inside Man,Uni.,88513495.0,2867.0,28954945.0,2818.0,http://www.boxofficemojo.com/movies/?id=insideman.htm,2006-03-24
insideo15outi,Inside Out,BV,356461711.0,4158.0,90440272.0,3946.0,http://www.boxofficemojo.com/movies/?id=insideout.htm,2015-06-19
insidet14in3d,Inside the Mind of Leonardo Da Vinci in 3D,SD,10600.0,5.0,,,http://www.boxofficemojo.com/movies/?id=insidethemindofleonardodavinciin3d.htm,2014-12-19
insidio10ousi,Insidious,FD,54009150.0,2419.0,13271464.0,2408.0,http://www.boxofficemojo.com/movies/?id=insidious.htm,2011-04-01
insidio13ter2,Insidious Chapter 2,FD,83586447.0,3155.0,40272103.0,3049.0,http://www.boxofficemojo.com/movies/?id=insidiouschapter2.htm,2013-09-13
insidio15ter3,Insidious Chapter 3,Focus,52218558.0,3014.0,22692741.0,3002.0,http://www.boxofficemojo.com/movies/?id=insidiouschapter3.htm,2015-06-05
insight11ight,InSight,CED,11100.0,22.0,9571.0,22.0,http://www.boxofficemojo.com/movies/?id=insight.htm,2011-09-02
insomni02mnia,Insomnia,WB,67355513.0,2610.0,20930169.0,2610.0,http://www.boxofficemojo.com/movies/?id=insomnia.htm,2002-05-24
inspect13tres,InSpectres,R88,2207.0,1.0,610.0,1.0,http://www.boxofficemojo.com/movies/?id=inspectres.htm,2013-09-05
institu13utei,The Institute,Argo.,8445.0,4.0,3017.0,2.0,http://www.boxofficemojo.com/movies/?id=theinstitute.htm,2013-10-04
insurge15gent,The Divergent Series: Insurgent,LG/S,130179072.0,3875.0,52263680.0,3875.0,http://www.boxofficemojo.com/movies/?id=thedivergentseriesinsurgent.htm,2015-03-20
intacto01acto,Intacto,Lions,307333.0,31.0,7362.0,1.0,http://www.boxofficemojo.com/movies/?id=intacto.htm,2002-12-13
intende02nded,The Intended,IFC,8106.0,4.0,2209.0,4.0,http://www.boxofficemojo.com/movies/?id=theintended.htm,2004-06-25
interio13bar.,Interior. Leather Bar.,Strand,42534.0,2.0,5218.0,1.0,http://www.boxofficemojo.com/movies/?id=interior.leatherbar..htm,2014-01-03
intermi03sion,Intermission,IFC,896993.0,69.0,39936.0,10.0,http://www.boxofficemojo.com/movies/?id=intermission.htm,2004-03-19
interna09nali,The International,Sony,25450527.0,2364.0,9331739.0,2364.0,http://www.boxofficemojo.com/movies/?id=theinternational.htm,2009-02-13
interne14artz,The Internet's Own Boy,FB/Part.,48911.0,12.0,21705.0,12.0,http://www.boxofficemojo.com/movies/?id=theinternetsownboy.htm,2014-06-27
interni15erni,The Intern,WB,75764672.0,3320.0,17728313.0,3305.0,http://www.boxofficemojo.com/movies/?id=theintern.htm,2015-09-25
interns13ship,The Internship,Fox,44672764.0,3399.0,17325307.0,3366.0,http://www.boxofficemojo.com/movies/?id=theinternship.htm,2013-06-07
interpr05eter,The Interpreter,Uni.,72708161.0,2814.0,22822455.0,2758.0,http://www.boxofficemojo.com/movies/?id=theinterpreter.htm,2005-04-22
interru11ters,The Interrupters,CGld,282448.0,10.0,7920.0,1.0,http://www.boxofficemojo.com/movies/?id=theinterrupters.htm,2011-07-29
interst14llar,Interstellar,Par.,188020017.0,3561.0,47510360.0,3561.0,http://www.boxofficemojo.com/movies/?id=interstellar.htm,2014-11-05
interve07ionv,Intervention,All.,279.0,1.0,279.0,1.0,http://www.boxofficemojo.com/movies/?id=intervention.htm,2007-11-30
interve16ioni,The Intervention,Gold.,32919.0,17.0,23316.0,17.0,http://www.boxofficemojo.com/movies/?id=theintervention.htm,2016-08-26
intervi02ssin,Interview with the Assassin,Magn.,48058.0,18.0,10497.0,5.0,http://www.boxofficemojo.com/movies/?id=interviewwiththeassassin.htm,2002-11-15
intervi07iewi,Interview,SPC,416951.0,121.0,41016.0,6.0,http://www.boxofficemojo.com/movies/?id=interview.htm,2007-07-13
intervi14ewii,The Interview (2014),Sony,6105175.0,581.0,1794666.0,331.0,http://www.boxofficemojo.com/movies/?id=theinterview(2014).htm,2014-12-25
inthebe01room,In the Bedroom,Mira.,35930604.0,1103.0,93972.0,4.0,http://www.boxofficemojo.com/movies/?id=inthebedroom.htm,2001-11-23
inthecu03ecut,In the Cut,SGem,4750602.0,825.0,97625.0,6.0,http://www.boxofficemojo.com/movies/?id=inthecut.htm,2003-10-22
inthefa04deed,In the Face of Evil: Reagan's War in Word and Deed,NFF,110577.0,15.0,46975.0,6.0,http://www.boxofficemojo.com/movies/?id=inthefaceofevilreaganswarinwordanddeed.htm,2004-10-01
inthefa11mily,In the Family,ITF,101934.0,5.0,,,http://www.boxofficemojo.com/movies/?id=inthefamily.htm,2011-11-04
inthehe15esea,In the Heart of the Sea,WB,25020758.0,3103.0,11053366.0,3103.0,http://www.boxofficemojo.com/movies/?id=intheheartofthesea.htm,2015-12-11
intheho12lies,In the House of Flies,PDF,9480.0,4.0,3500.0,4.0,http://www.boxofficemojo.com/movies/?id=inthehouseofflies.htm,2014-05-09
inthela07omen,In the Land of Women,WB,11052958.0,2155.0,4712341.0,2155.0,http://www.boxofficemojo.com/movies/?id=inthelandofwomen.htm,2007-04-20
inthela11oney,In the Land of Blood and Honey,FD,303877.0,18.0,18854.0,3.0,http://www.boxofficemojo.com/movies/?id=inthelandofbloodandhoney.htm,2011-12-23
inthelo09loop,In the Loop,IFC,2388804.0,92.0,191866.0,8.0,http://www.boxofficemojo.com/movies/?id=intheloop.htm,2009-07-24
inthemi05emix,In the Mix,Lions,10223896.0,1608.0,4448491.0,1608.0,http://www.boxofficemojo.com/movies/?id=inthemix.htm,2005-11-23
inthena07tale,In the Name of the King: A Dungeon Siege Tale,Free,4775656.0,1632.0,2984524.0,1632.0,http://www.boxofficemojo.com/movies/?id=inthenameofthekingadungeonsiegetale.htm,2008-01-11
inthere04real,In the Realms of the Unreal,Wells,417120.0,13.0,15477.0,3.0,http://www.boxofficemojo.com/movies/?id=intherealmsoftheunreal.htm,2004-12-22
inthesh07moon,In the Shadow of the Moon,Think,1134358.0,104.0,38281.0,4.0,http://www.boxofficemojo.com/movies/?id=intheshadowofthemoon.htm,2007-09-07
intheva07elah,In the Valley of Elah,WIP,6777741.0,978.0,133557.0,9.0,http://www.boxofficemojo.com/movies/?id=inthevalleyofelah.htm,2007-09-14
inthisw02orld,In This World,Sun.,84299.0,10.0,24602.0,10.0,http://www.boxofficemojo.com/movies/?id=inthisworld.htm,2003-09-19
intimac01macy,Intimacy,Emp.,405094.0,11.0,33808.0,5.0,http://www.boxofficemojo.com/movies/?id=intimacy.htm,2001-10-19
intime11time,In Time,Fox,37520095.0,3127.0,12050368.0,3122.0,http://www.boxofficemojo.com/movies/?id=intime.htm,2011-10-28
intoete10ture,Into Eternity,ICir,55366.0,6.0,3530.0,1.0,http://www.boxofficemojo.com/movies/?id=intoeternity.htm,2011-02-02
intoler03elty,Intolerable Cruelty,Uni.,35327628.0,2570.0,12525075.0,2564.0,http://www.boxofficemojo.com/movies/?id=intolerablecruelty.htm,2003-10-10
intothe00port,Into the Arms of Strangers,WB,382807.0,18.0,32037.0,5.0,http://www.boxofficemojo.com/movies/?id=intothearmsofstrangers.htm,2000-09-15
intothe05blue,Into the Blue,Sony,18801234.0,2789.0,7057854.0,2789.0,http://www.boxofficemojo.com/movies/?id=intotheblue.htm,2005-09-30
intothe07wild,Into the Wild,ParV,18354356.0,660.0,212440.0,4.0,http://www.boxofficemojo.com/movies/?id=intothewild.htm,2007-09-21
intothe11byss,Into the Abyss,IFC,223880.0,30.0,47559.0,12.0,http://www.boxofficemojo.com/movies/?id=intotheabyss.htm,2011-11-11
intothe12itei,Into the White,Magn.,704.0,1.0,90.0,1.0,http://www.boxofficemojo.com/movies/?id=intothewhite.htm,2013-04-12
intothe14oods,Into the Woods,BV,128002372.0,2833.0,31051923.0,2440.0,http://www.boxofficemojo.com/movies/?id=intothewoods.htm,2014-12-25
intothe14torm,Into The Storm,WB (NL),47602194.0,3434.0,17346427.0,3434.0,http://www.boxofficemojo.com/movies/?id=intothestorm.htm,2014-08-08
intothe15rest,Into the Forest,A24,9995.0,15.0,6438.0,15.0,http://www.boxofficemojo.com/movies/?id=intotheforest.htm,2016-07-29
intouch11bles,The Intouchables (U.S.-only),Wein.,10198820.0,194.0,103507.0,4.0,http://www.boxofficemojo.com/movies/?id=theintouchables(u.s.-only).htm,2012-05-25
intoxic03ting,Intoxicating,RA,11560.0,3.0,6686.0,3.0,http://www.boxofficemojo.com/movies/?id=intoxicating.htm,2004-11-05
intrude11ersi,Intruders,MNE,69136.0,33.0,40746.0,33.0,http://www.boxofficemojo.com/movies/?id=intruders.htm,2012-03-30
invasio07ioni,The Invasion,WB,15074191.0,2776.0,5951409.0,2776.0,http://www.boxofficemojo.com/movies/?id=theinvasion.htm,2007-08-17
inventi09ying,The Invention of Lying,WB,18451251.0,1743.0,7027472.0,1707.0,http://www.boxofficemojo.com/movies/?id=theinventionoflying.htm,2009-10-02
inventi10ment,Inventing Our Life: The Kibbutz Experiment,FRun,16734.0,3.0,6193.0,1.0,http://www.boxofficemojo.com/movies/?id=inventingourlifethekibbutzexperiment.htm,2012-04-27
investi13orii,The Investigator,GMF,103739.0,11.0,93690.0,11.0,http://www.boxofficemojo.com/movies/?id=theinvestigator.htm,2013-09-13
invictu09ctus,Invictus,WB,37491364.0,2170.0,8611147.0,2125.0,http://www.boxofficemojo.com/movies/?id=invictus.htm,2009-12-11
invinci01ible,Invincible (2002),FL,81954.0,9.0,14293.0,4.0,http://www.boxofficemojo.com/movies/?id=invincible(2002).htm,2002-09-20
invinci06ible,Invincible,BV,57806952.0,2987.0,17031122.0,2917.0,http://www.boxofficemojo.com/movies/?id=invincible.htm,2006-08-25
invisib01rcus,The Invisible Circus,FL,77578.0,105.0,55388.0,105.0,http://www.boxofficemojo.com/movies/?id=theinvisiblecircus.htm,2001-02-02
invisib06aves,Invisible Waves,Palm,,,,,http://www.boxofficemojo.com/movies/?id=invisiblewaves.htm,
invisib07ible,The Invisible,BV,20578909.0,2019.0,7717309.0,2019.0,http://www.boxofficemojo.com/movies/?id=theinvisible.htm,2007-04-27
invisib12ewar,The Invisible War,Cdgm.,71968.0,19.0,16500.0,4.0,http://www.boxofficemojo.com/movies/?id=theinvisiblewar.htm,2012-06-22
invisib13oman,The Invisible Woman,SPC,1234254.0,153.0,31948.0,3.0,http://www.boxofficemojo.com/movies/?id=theinvisiblewoman.htm,2013-12-25
invitat15ioni,The Invitation,Drft.,231737.0,31.0,67877.0,10.0,http://www.boxofficemojo.com/movies/?id=theinvitation.htm,2016-04-08
iolacon65bene,I Knew Her Well,Jan.,18010.0,1.0,9312.0,1.0,http://www.boxofficemojo.com/movies/?id=iknewherwell.htm,2016-02-05
iononho03aura,I'm Not Scared,Mira.,1615328.0,63.0,48292.0,4.0,http://www.boxofficemojo.com/movies/?id=imnotscared.htm,2004-04-09
iorigin14gins,I Origins,FoxS,336472.0,122.0,27652.0,4.0,http://www.boxofficemojo.com/movies/?id=iorigins.htm,2014-07-18
iosonol09more,I Am Love,Magn.,5005465.0,166.0,121504.0,8.0,http://www.boxofficemojo.com/movies/?id=iamlove.htm,2010-06-18
ira&abb06abby,Ira & Abby,Magn.,221096.0,20.0,36938.0,7.0,http://www.boxofficemojo.com/movies/?id=ira&abby.htm,2007-09-14
iranjob12njob,The Iran Job,FM,23115.0,2.0,,,http://www.boxofficemojo.com/movies/?id=theiranjob.htm,2013-06-07
iraqinf06ents,Iraq in Fragments,Arab,204462.0,12.0,24435.0,7.0,http://www.boxofficemojo.com/movies/?id=iraqinfragments.htm,2006-11-08
irinapa07palm,Irina Palm,Strand,44383.0,4.0,3474.0,1.0,http://www.boxofficemojo.com/movies/?id=irinapalm.htm,2008-03-21
irishey04eyes,Irish Eyes,RS,5161.0,14.0,5161.0,14.0,http://www.boxofficemojo.com/movies/?id=irisheyes.htm,2003-10-24
irisi01risi,Iris,Mira.,5594617.0,220.0,23144.0,2.0,http://www.boxofficemojo.com/movies/?id=iris.htm,2001-12-14
irisix14isix,Iris (2015),Magn.,1310678.0,92.0,57254.0,6.0,http://www.boxofficemojo.com/movies/?id=iris(2015).htm,2015-04-29
ironlad11lady,The Iron Lady,Wein.,30017992.0,1244.0,220409.0,4.0,http://www.boxofficemojo.com/movies/?id=theironlady.htm,2011-12-30
ironman06nman,The Iron Man,,8025.0,1.0,2350.0,1.0,http://www.boxofficemojo.com/movies/?id=theironman.htm,2007-07-27
ironman08nman,Iron Man,Par.,318412101.0,4154.0,98618668.0,4105.0,http://www.boxofficemojo.com/movies/?id=ironman.htm,2008-05-02
ironman10man2,Iron Man 2,Par.,312433331.0,4390.0,128122480.0,4380.0,http://www.boxofficemojo.com/movies/?id=ironman2.htm,2010-05-07
ironman13hree,Iron Man 3,BV,409013994.0,4253.0,174144585.0,4253.0,http://www.boxofficemojo.com/movies/?id=ironman3.htm,2013-05-03
ironmin14stry,The Iron Ministry,Icar.,3159.0,3.0,896.0,3.0,http://www.boxofficemojo.com/movies/?id=theironministry.htm,2015-08-21
ironsky12nsky,Iron Sky,EOne,122082.0,8.0,,,http://www.boxofficemojo.com/movies/?id=ironsky.htm,2012-07-25
irratio15lman,Irrational Man,SPC,4030360.0,925.0,175312.0,7.0,http://www.boxofficemojo.com/movies/?id=irrationalman.htm,2015-07-17
irrever02ible,Irreversible,Lions,792200.0,35.0,60086.0,7.0,http://www.boxofficemojo.com/movies/?id=irreversible.htm,2003-03-07
