key,title,year,opening_date,releasemonth,releaseweekday,releaseweeknumber,total_gross,adjusted_gross,nVotes,userscore,metascore,metacritic_user_score,studio,total_theaters,opening_gross,adjusted_opening_gross,opening_theaters,vote_distribution,metatitle,metayear,imdbtitle,imdbyear,cpimultiplier
badnews05ears,Bad News Bears,2005,7/22/05,July,Friday,29,32868349,39786009.45,17291,5.8,65,6.4,Par.,3183,11382472,13778092.07,3183,121000,Bad News Bears,2005,Bad News Bears,2005,1.210465711
devil's05ects,The Devil's Rejects,2005,7/22/05,July,Friday,29,17044981,20632365.05,75266,6.9,53,6.7,Lions,1757,7067335,8554766.688,1757,12111,The Devil's Rejects,2005,The Devil's Rejects,2005,1.210465711
diefett04rbei,The Edukators,2005,7/22/05,July,Friday,29,175493,212428.2591,26634,7.5,68,7.5,IFC,19,10075,12195.44204,2,2311,The Edukators,2005,Die fetten Jahre sind vorbei,2004,1.210465711
hustle&05flow,Hustle and Flow,2005,7/22/05,July,Friday,29,22202809,26875738.99,33265,7.4,68,8.8,ParC,1016,8017808,9705281.664,1013,12211,Hustle & Flow,2005,Hustle & Flow,2005,1.210465711
island05land,The Island,2005,7/22/05,July,Friday,29,35818913,43357566,260191,6.9,50,8.3,DW,3138,12409070,15020753.74,3122,13200,The Island,2005,The Island,2005,1.210465711
lastday05days,Last Days,2005,7/22/05,July,Friday,29,463080,560542.4616,18698,5.8,67,5.5,PicH,31,86556,104773.0701,12,111100,Last Days,2005,Last Days,2005,1.210465711
monumen04rica,Monumental,2005,7/22/05,July,Friday,29,1430,1730.965967,33,8,66, ,FRun,1,842,1019.212129,1,0...001302,Monumental: David Brower's Fight for Wild America,2005,Monumental: David Brower's Fight for Wild America,2004,1.210465711
novembe05mber,November,2005,7/22/05,July,Friday,29,192186,232634.5632,9,7,47,8.8,SPC,27,21813,26403.88856,8,2....1.213,November,2005,November,2005,1.210465711
thisdiv05tate,This Divided State,2005,7/22/05,July,Friday,29,4255,5150.531602,703,7.5,69,8.3,Mino.,1,1653,2000.899821,1,12211,This Divided State,2005,This Divided State,2005,1.210465711
aristoc05rats,The Aristocrats,2005,7/29/05,July,Friday,30,6377461,7719697.866,14955,6.4,72,6.4,Think,234,243796,295106.6986,4,12100,The Aristocrats,2005,The Aristocrats,2005,1.210465711
melanch04etta,The 3 Rooms of Melancholia,2005,7/29/05,July,Friday,30,19317,23382.56615,515,7.3,67,6.7,Icar.,2,5025,6082.5902,1,11211,Melancholian 3 huonetta,2005,Melancholian 3 huonetta,2004,1.210465711
mustlov05dogs,Must Love Dogs,2005,7/29/05,July,Friday,30,43894863,53133226.57,25525,5.9,46,5.2,WB,2505,12855321,15560925.28,2505,121000,Must Love Dogs,2005,Must Love Dogs,2005,1.210465711
oysterf04rmer,The Oyster Farmer,2005,7/29/05,July,Friday,30,15456,18708.95803,1054,6.7,51,5.6,CGld,2,4245,5138.426945,2,22101,Oyster Farmer,2005,Oyster Farmer,2004,1.210465711
skyhigh05high,Sky High,2005,7/29/05,July,Friday,30,63946815,77405426.91,60153,6.2,62,8.2,BV,2912,14631784,17711272.83,2905,122100,Sky High,2005,Sky High,2005,1.210465711
stealth05alth,Stealth,2005,7/29/05,July,Friday,30,32116746,38876219.79,45030,5,35,4.8,Sony,3495,13251545,16040540.85,3495,1211000,Stealth,2005,Stealth,2005,1.210465711
tahara02hara,God's Sandbox,2005,7/29/05,July,Friday,30,51246,62031.52584,103,5.7,45, ,Indic.,3,4816,5829.602866,3,1001100101,God's Sandbox,2005,Tahara,2002,1.210465711
xiaocai02feng,Balzac and the Little Chinese Seamstress,2005,7/29/05,July,Friday,30,666327,806565.9861,3747,7.2,65,7.3,Emp.,22,16694,20207.51459,1,13210,Balzac and the Little Chinese Seamstress,2005,Xiao cai feng,2002,1.210465711
darwin'04mare,Darwin's Nightmare,2005,8/3/05,August,Wednesday,31,203746,245371.8058,4772,7.6,84,7.6,ICir,6,8072,9721.129328,1,11211,Darwin's Nightmare,2005,Darwin's Nightmare,2004,1.204302444
junebug05ebug,Junebug,2005,8/3/05,August,Wednesday,31,2678691,3225954.118,18831,7,80,8.1,SPC,143,74739,90008.36036,7,12210,Junebug,2005,Junebug,2005,1.204302444
2046042046,2046,2005,8/5/05,August,Friday,31,1444588,1739720.859,40992,7.5,78,7.3,SPC,61,113074,136175.2946,4,12211,2046,2005,2046,2004,1.204302444
brokenf05wers,Broken Flowers,2005,8/5/05,August,Friday,31,13744960,16553088.92,80422,7.2,79,6,Focus,433,780408,939847.2617,27,12210,Broken Flowers,2005,Broken Flowers,2005,1.204302444
chumscr05bber,The Chumscrubber,2005,8/5/05,August,Friday,31,52597,63342.69565,16188,7,41,5.9,NM,28,28548,34380.42617,28,12211,The Chumscrubber,2005,The Chumscrubber,2005,1.204302444
dukesof05zard,The Dukes of Hazzard,2005,8/5/05,August,Friday,31,80270227,96669630.56,65754,5.1,33,4.4,WB,3785,30675314,36942355.62,3785,1211000,The Dukes of Hazzard,2005,The Dukes of Hazzard,2005,1.204302444
mydatew04drew,My Date with Drew,2005,8/5/05,August,Friday,31,181041,218028.1188,4255,6.6,51,6.3,Slow,58,85223,102634.2672,58,12101,My Date with Drew,2005,My Date with Drew,2004,1.204302444
proteus04sion,Proteus: A Nineteenth Century Vision,2005,8/5/05,August,Friday,31,1246,1500.560845,88,8,67, ,Icar.,1,642,773.162169,1,0.00002112,Proteus,2005,Proteus: A Nineteenth Century Vision,2004,1.204302444
saintra04alph,Saint Ralph,2005,8/5/05,August,Friday,31,489389,589372.3688,4938,7.6,51,8.5,IDP,61,140881,169663.3326,61,1212,Saint Ralph,2005,Saint Ralph,2004,1.204302444
secuest05ress,Secuestro Express,2005,8/5/05,August,Friday,31,307208,369971.3452,2244,6.6,48,8.4,Mira.,34,45928,55311.20265,8,12101,Secuestro express,2005,Secuestro express,2005,1.204302444
chaosi05aosi,Chaos,2005,8/10/05,August,Wednesday,32,10289,12391.06785,1729,3.2,1,2.9,Din.,2, , , ,4110000000,Chaos,2005,Chaos,2005,1.204302444
stateof04mind,A State of Mind,2005,8/10/05,August,Wednesday,32,41468,49940.01375,900,7.9,63, ,Kino,5,5515,6641.727979,1,1311,A State of Mind,2005,A State of Mind,2004,1.204302444
asylum05ylum,Asylum,2005,8/12/05,August,Friday,32,375403,452098.7504,4135,6.2,51, ,ParC,55,36272,43682.45825,5,122100,Asylum,2005,Asylum,2005,1.204302444
dasgoeb05ment,The Goebbels Experiment,2005,8/12/05,August,Friday,32,47211,56856.32268,839,7.4,67, ,FRun,2,6769,8151.923243,1,12211,The Goebbles Experiment,2005,Das Goebbels-Experiment,2005,1.204302444
deucebi05golo,Deuce Bigalow: European Gigolo,2005,8/12/05,August,Friday,32,22400154,26976560.21,40699,4.6,23,1.7,Sony,3127,9626287,11592960.96,3127,1011110000,Deuce Bigalow: European Gigolo,2005,Deuce Bigalow: European Gigolo,2005,1.204302444
fourbro05hers,Four Brothers,2005,8/12/05,August,Friday,32,74494381,89713765.1,108234,6.9,49,6.3,Par.,2649,21176925,25503422.53,2533,13100,Four Brothers,2005,Four Brothers,2005,1.204302444
greatra05raid,The Great Raid,2005,8/12/05,August,Friday,32,10167373,12244592.15,17983,6.7,48,8,Mira.,920,3376009,4065735.89,819,22100,The Great Raid,2005,The Great Raid,2005,1.204302444
grizzly05yman,Grizzly Man,2005,8/12/05,August,Friday,32,3178403,3827758.501,40122,7.8,87,7.2,Lions,105,269131,324115.1211,29,2311,Grizzly Man,2005,Grizzly Man,2005,1.204302444
prettyp05sion,Pretty Persuasion,2005,8/12/05,August,Friday,32,305800,368275.6874,8592,6.6,45,8,IDP,24,58570,70535.99414,8,12100,Pretty Persuasion,2005,Pretty Persuasion,2005,1.204302444
skeleto05nkey,The Skeleton Key,2005,8/12/05,August,Friday,32,47907715,57695378.26,85904,6.5,47,8.9,Uni.,2784,16057945,19338622.41,2771,122100,The Skeleton Key,2005,The Skeleton Key,2005,1.204302444
reelpar05dise,Reel Paradise,2005,8/17/05,August,Wednesday,33,31918,38438.92541,416,6.6,63, ,Wells,6,3100,3733.337576,1,12101,Reel Paradise,2005,Reel Paradise,2005,1.204302444
supercr05ross,Supercross,2005,8/17/05,August,Wednesday,33,3102550,3736408.548,3884,4,26,4.6,Fox,1621,1330520,1602348.488,1621,2011100001,Supercross,2005,Supercross,2005,1.204302444
untolds05till,The Untold Story of Emmett Louis Till,2005,8/17/05,August,Wednesday,33,204956,246829.0117,317,7.6,80, ,Think,10,8230,9911.409114,1,12202,The Untold Story of Emmett Louis Till,2005,The Untold Story of Emmett Louis Till,2005,1.204302444
40yearo05rgin,The 40-Year-Old Virgin,2005,8/19/05,August,Friday,33,109449237,131809983.6,308428,7.2,73,8.2,Uni.,3006,21422815,25799548.46,2845,12210,The 40 Year Old Virgin,2005,The 40 Year Old Virgin,2005,1.204302444
boksune02geot,Sympathy for Mr. Vengeance,2005,8/19/05,August,Friday,33,45289,54541.65339,45074,7.7,56,8,Tar.,6,9827,11834.68012,3,2311,Sympathy for Mr. Vengeance,2005,Boksuneun naui geot,2002,1.204302444
crimenf04ecto,El Crimen Perfecto,2005,8/19/05,August,Friday,33,418843,504413.6485,8912,7.1,68,8.3,Vita.,23,9588,11546.85183,1,13210,El Crimen Perfecto [The Perfect Crime],2005,Crimen ferpecto,2004,1.204302444
now&for02ever,Now and Forever,2005,8/19/05,August,Friday,33, , ,396,6.3,27,6.2,Illm.,10, , ,10,110102,Now & Forever,2005,Now & Forever,2002,1.204302444
redeye05deye,Red Eye,2005,8/19/05,August,Friday,33,57891803,69719239.84,92921,6.5,71,8.6,DW,3134,16167662,19470754.86,3079,122100,Red Eye,2005,Red Eye,2005,1.204302444
valiant05iant,Valiant,2005,8/19/05,August,Friday,33,19478106,23457530.66,15494,5.6,45,5.3,BV,2016,5914722,7123114.16,2014,1221000,Valiant,2005,Valiant,2005,1.204302444
17suide04kong,Formula 17,2005,8/26/05,August,Friday,34,15427,18578.7738,867,6.4,49,7.7,Strand,1,5124,6170.845723,1,112101,Formula 17,2005,17 sui de tian kong,2004,1.204302444
baxter05xter,The Baxter,2005,8/26/05,August,Friday,34,181872,219028.8941,4189,6.7,51,7.1,IFC,47,37437,45085.4706,47,12111,The Baxter,2005,The Baxter,2005,1.204302444
brother05rimm,The Brothers Grimm,2005,8/26/05,August,Friday,34,37916267,45662653.02,97060,5.9,51,7.5,Dim.,3098,15092079,18175427.62,3087,122000,The Brothers Grimm,2005,The Brothers Grimm,2005,1.204302444
cave05cave,The Cave,2005,8/26/05,August,Friday,34,15007991,18074160.24,28211,5.1,30,6.4,SGem,2195,6147294,7403201.188,2195,1221000,The Cave,2005,The Cave,2005,1.204302444
dezaaka03imer,The Memory of a Killer,2005,8/26/05,August,Friday,34,333707,401884.1557,8088,7.4,73,8.1,SPC,27,41254,49682.29302,6,2311,The Memory of a Killer,2005,De zaak Alzheimer,2003,1.204302444
dirtyde05eeds,Dirty Deeds,2005,8/26/05,August,Friday,34,146490,176418.265,7181,5.9,28,7,Free,64,66219,79747.70354,64,121001,Dirty Deeds,2005,Dirty Deeds,2005,1.204302444
eternal04rnal,Eternal,2005,8/26/05,August,Friday,34,28089,33827.65135,1133,4.8,43,6,Reg.,9,4129,4972.564791,1,11111000,Eternal,2005,Eternal,2004,1.204302444
matando04abos,Matando Cabos,2005,8/26/05,August,Friday,34,155874,187719.4392,3414,7.6,44,8.6,Tele,82,75730,91201.82408,82,2211,Matando Cabos,2005,Matando Cabos,2004,1.204302444
mur04mur,Wall,2005,8/26/05,August,Friday,34,14541,17511.76184,247,6.8,61, ,Life,2,4015,4835.274313,1,12101,Wall,2005,Mur,2004,1.204302444
shojo01hojo,Shoujyo: The Adolescent,2005,8/26/05,August,Friday,34,65171,78485.59458,353,6.8,54, ,Indic.,2,7106,8557.773167,2,112101,An Adolescent,2005,Shôjo,2001,1.204302444
undisco05ered,Undiscovered,2005,8/26/05,August,Friday,34,1069318,1287782.281,2587,4.2,29,4.1,Lions,1304,676048,814166.2587,1304,2001100001,Undiscovered,2005,Undiscovered,2005,1.204302444
constan05ener,The Constant Gardener,2005,8/31/05,August,Wednesday,35,33579797,40440231.6,109930,7.5,82,7,Focus,1387,8673803,10445882.15,1346,12310,The Constant Gardener,2005,The Constant Gardener,2005,1.204302444
l'esqui03uive,Games of Love and Chance [L'Esquive],2005,8/31/05,August,Wednesday,35,8085,9736.78526,2337,6.9,71, ,NYer,1,2529,3045.680881,1,12210,Games of Love and Chance,2005,L'esquive,2003,1.204302444
william05orld,William Eggleston in the Real World,2005,8/31/05,August,Wednesday,35,44435,53513.1791,166,6.5,69,7,Palm,2,6820,8213.342668,1,12101,William Eggleston in the Real World,2005,William Eggleston in the Real World,2005,1.204302444
leclan04clan,Three Dancing Slaves,2005,9/2/05,September,Friday,35,21888,26041.54527,1378,6.5,46, ,TLA,2,4668,5553.816398,1,12100,3 Dancing Slaves,2005,Le clan,2004,1.189763581
margare05ssin,Margaret Cho: The Assassin Tour,2005,9/2/05,September,Friday,35,40123,47736.88418,403,5.9,40,5.1,Reg.,8,15001,17847.64349,8,1000011101,Margaret Cho: Assassin,2005,Margaret Cho: Assassin,2005,1.189763581
soundof05nder,A Sound of Thunder,2005,9/2/05,September,Friday,35,1900451,2261087.388,16310,4.2,24,3.4,WB,816,917398,1091486.73,816,1111110000,A Sound of Thunder,2005,A Sound of Thunder,2005,1.189763581
transpo05ter2,Transporter 2,2005,9/2/05,September,Friday,35,43095856,51273879.98,153299,6.3,56,3,Fox,3320,16540720,19679546.27,3303,122100,Transporter 2,2005,Transporter 2,2005,1.189763581
undercl05sman,Underclassman,2005,9/2/05,September,Friday,35,5655459,6728659.155,4834,4,19,1.8,Mira.,1132,2525364,3004586.117,1132,2011110000,Underclassman,2005,Underclassman,2005,1.189763581
touchth04nnie,Touch the Sound,2005,9/7/05,September,Wednesday,36,176801,210351.391,535,7.3,75,6.4,Shad.,9,8435,10035.65581,3,12211,Touch the Sound: A Sound Journey with Evelyn Glennie,2005,Touch the Sound: A Sound Journey with Evelyn Glennie,2004,1.189763581
anunfin05life,An Unfinished Life,2005,9/9/05,September,Friday,36,8586392,10215776.5,23528,7,49,7.2,Mira.,888,1008308,1199648.137,139,13200,An Unfinished Life,2005,An Unfinished Life,2005,1.189763581
crustac05ages,Cote D'Azur,2005,9/9/05,September,Friday,36,141039,167803.0658,1813,6.7,47, ,Strand,11,33521,39882.06502,11,12100,Cote d'Azur,2005,Crustacés & coquillages,2005,1.189763581
exorcis05rose,The Exorcism of Emily Rose,2005,9/9/05,September,Friday,36,75072454,89318471.74,94732,6.7,46,6.7,SGem,3045,30054300,35757511.61,2981,12100,The Exorcism of Emily Rose,2005,The Exorcism of Emily Rose,2005,1.189763581
hooliga05gans,Green Street Hooligans,2005,9/9/05,September,Friday,36,346830,412645.703,116311,7.5,55,8.6,Free,29,48760,58012.87223,7,2311,Green Street Hooligans,2005,Hooligans,2005,1.189763581
keane04eane,Keane,2005,9/9/05,September,Friday,36,33256,39566.77767,4652,7,79,7.7,Magn.,5,6151,7318.23579,1,12211,Keane,2005,Keane,2004,1.189763581
man05man,The Man,2005,9/9/05,September,Friday,36,8330720,9911587.264,21718,5.5,33,8.7,NL,2040,4065014,4836405.615,2040,1221000,The Man,2005,The Man,2005,1.189763581
medurat04evet,Campfire,2005,9/9/05,September,Friday,36,34835,41445.41436,556,7,51,7.3,FM,5,12598,14988.6416,5,12201,Campfire,2005,Medurat Hashevet,2004,1.189763581
shimots04tari,Kamikaze Girls,2005,9/9/05,September,Friday,36,34424,40956.42153,5579,7.4,56,7.3,Viz,3,2795,3325.38921,1,12211,Kamikaze Girls,2005,Shimotsuma monogatari,2004,1.189763581
sideeff05ctsi,Side Effects,2005,9/9/05,September,Friday,36,2216,2636.516097,908,4.9,46, ,Hum.,1,2216,2636.516097,1,1001111000,Side Effects,2006,Side Effects,2005,1.189763581
stealme05alme,Steal Me,2005,9/9/05,September,Friday,36,1967,2340.264965,214,6.1,43, ,Cnv.,1,1600,1903.62173,1,11101,Steal Me,2005,Steal Me,2005,1.189763581
futureo04food,Future of Food,2005,9/14/05,September,Wednesday,37,81280,96703.9839,1291,7.9,65,7.5,Libre,5,8721,10375.92819,2,1212,The Future of Food,2005,The Future of Food,2004,1.189763581
trilogi04yzei,The Weeping Meadow,2005,9/14/05,September,Wednesday,37,24966,29703.63758,2984,7.9,73,7.7,NYer,1,6015,7156.427943,1,1212,Trilogy: The Weeping Meadow,2005,Trilogia: To livadi pou dakryzei,2004,1.189763581
corpseb05ride,Tim Burton's Corpse Bride,2005,9/16/05,September,Friday,37,53359111,63484727.01,184887,7.4,83,8,WB,3204,388166,461825.7704,5,12211,Corpse Bride,2005,Corpse Bride,2005,1.189763581
cry_wol05wolf,Cry Wolf,2005,9/16/05,September,Friday,37,10047674,11954356.6,22815,5.9,39,8.8,Rog.,1789,4428209,5268521.799,1789,121100,Cry_Wolf,2005,Cry_Wolf,2005,1.189763581
everyth05ated,Everything Is Illuminated,2005,9/16/05,September,Friday,37,1712337,2037276.202,50201,7.5,58,7.9,WIP,110,66806,79483.34582,6,12211,Everything Is Illuminated,2005,Everything Is Illuminated,2005,1.189763581
g02g,G,2005,9/16/05,September,Friday,37,3020784,3594018.791,595,5,42, ,Aloha,495,248337,295462.3185,42,1000110001,G,2005,G,2002,1.189763581
garcons04pid,Garcon Stupide,2005,9/16/05,September,Friday,37,151702,180489.5148,940,6.3,56,5.8,Pict.,4,17195,20457.98478,3,112100,Stupid Boy,2005,Garçon stupide,2004,1.189763581
hellben04bent,Hellbent,2005,9/16/05,September,Friday,37,183066,217805.2598,1922,5.6,45,5.6,Reg.,11,45047,53595.28006,10,111101,HellBent,2005,Hellbent,2004,1.189763581
justlik05aven,Just Like Heaven,2005,9/16/05,September,Friday,37,48318130,57487151.4,81729,6.7,47,8.8,DW,3543,16408718,19522495.1,3508,22101,Just Like Heaven,2005,Just Like Heaven,2005,1.189763581
lordofw05fwar,Lord of War,2005,9/16/05,September,Friday,37,24149632,28732352.66,245333,7.6,62,8.8,Lions,2814,9390144,11172051.36,2814,2311,Lord of War,2005,Lord of War,2005,1.189763581
onebrig05ment,One Bright Shining Moment: The Forgotten Summer of George McGovern,2005,9/16/05,September,Friday,37,15504,18446.09457,219,7.7,64,8.4,FRun,2,2876,3421.76006,1,1213,One Bright Shining Moment,2005,One Bright Shining Moment,2005,1.189763581
proof05roof,Proof,2005,9/16/05,September,Friday,37,7535331,8965262.398,35881,6.8,64,6.9,Mira.,517,193840,230623.7726,8,23100,Proof,2005,Proof,2005,1.189763581
separat05lies,Separate Lies,2005,9/16/05,September,Friday,37,924260,1099650.888,3575,6.5,71,6.8,FoxS,127,22341,26580.50817,2,122100,Separate Lies,2005,Separate Lies,2005,1.189763581
thingab05olks,The Thing About My Folks,2005,9/16/05,September,Friday,37,816403,971326.5572,2129,6.7,48,7.4,PicH,145,235341,280000.151,93,112101,The Thing About My Folks,2005,The Thing About My Folks,2005,1.189763581
thumbsu05cker,Thumbsucker,2005,9/16/05,September,Friday,37,1328679,1580813.886,18652,6.7,69,7.2,SPC,330,85327,101518.9571,9,12100,Thumbsucker,2005,Thumbsucker,2005,1.189763581
venom05enom,Venom,2005,9/16/05,September,Friday,37,881779,1049108.541,7867,4.7,25,7.3,Dim.,489,519489,618069.0932,489,11210000,Venom,2005,Venom,2005,1.189763581
daltryc05houn,Daltry Calhoun,2005,9/23/05,September,Friday,38,12551,14932.72271,2003,5.2,30,7.1,Mira.,13,7758,9230.185865,13,1211000,Daltry Calhoun,2005,Daltry Calhoun,2005,1.189763581
dearwen04endy,Dear Wendy,2005,9/23/05,September,Friday,38,23106,27490.67731,8930,6.6,33,7.7,Wells,7,8222,9782.236167,7,12100,Dear Wendy,2005,Dear Wendy,2004,1.189763581
dirtylo05love,Dirty Love,2005,9/23/05,September,Friday,38,36099,42949.27553,6052,3.5,9,2.3,First,44,23281,27698.88594,44,2110000001,Dirty Love,2005,Dirty Love,2005,1.189763581
dorianb04lues,Dorian Blues,2005,9/23/05,September,Friday,38,72234,85941.38255,1994,6.9,52,8.2,TLA,5,12605,14996.96994,2,12111,Dorian Blues,2005,Dorian Blues,2004,1.189763581
flightp05plan,Flightplan,2005,9/23/05,September,Friday,38,89707299,106730477.3,124770,6.2,53,5.5,BV,3424,24629938,29303803.25,3424,122100,Flightplan,2005,Flightplan,2005,1.189763581
hatecri05rime,Hate Crime,2005,9/23/05,September,Friday,38,40758,48492.38405,1063,6.4,41, ,Pasi.,2,912,1085.064386,1,11111,Hate Crime,2006,Hate Crime,2005,1.189763581
history05ence,A History of Violence,2005,9/23/05,September,Friday,38,31504633,37483064.99,183946,7.5,81,7.4,NL,1348,515992,613908.4899,14,12310,A History of Violence,2005,A History of Violence,2005,1.189763581
magnifi05on3d,Magnificent Desolation [IMAX],2005,9/23/05,September,Friday,38,34137524,40615582.82,792,7.1,71, ,Imax,82,479587,570595.1468,80,12101,Magnificent Desolation: Walking on the Moon 3D,2005,Magnificent Desolation: Walking on the Moon 3D,2005,1.189763581
occupat05land,Occupation: Dreamland,2005,9/23/05,September,Friday,38,8018,9539.524396,387,7.4,66,7.8,Rum.,2,8018,9539.524396,2,12211,Occupation: Dreamland,2005,Occupation: Dreamland,2005,1.189763581
olivert05wist,Oliver Twist,2005,9/23/05,September,Friday,38,2080321,2475090.164,25122,6.9,65,7.6,Sony,779,68447,81435.74786,5,13100,Oliver Twist,2005,Oliver Twist,2005,1.189763581
rollbou05unce,Roll Bounce,2005,9/23/05,September,Friday,38,17380866,20679121.38,5516,6,59,5.9,FoxS,1661,7570366,9006945.765,1625,111101,Roll Bounce,2005,Roll Bounce,2005,1.189763581
capote05pote,Capote,2005,9/30/05,September,Friday,39,28750530,34206333.54,98968,7.4,88,7.8,SPC,1239,324857,386503.0278,12,12310,Capote,2005,Capote,2005,1.189763581
fortysh05blue,Forty Shades of Blue,2005,9/30/05,September,Friday,39,75828,90217.39286,1127,6,74,8.7,Vita.,7,11940,14205.77716,3,111101,Forty Shades of Blue,2005,Forty Shades of Blue,2005,1.189763581
goingsh05ping,Going Shopping,2005,9/30/05,September,Friday,39,31908,37962.97636,115,5,56, ,RBR,6,6691,7960.708124,6,1001000001,Going Shopping,2005,Going Shopping,2005,1.189763581
greates05ayed,The Greatest Game Ever Played,2005,9/30/05,September,Friday,39,15337393,18247871.63,21950,7.5,55,8,BV,1810,3657322,4351348.521,1014,12211,The Greatest Game Ever Played,2005,The Greatest Game Ever Played,2005,1.189763581
intothe05blue,Into the Blue,2005,9/30/05,September,Friday,39,18801234,22369023.5,62798,5.8,45,5.5,Sony,2789,7057854,8397177.653,2789,121000,Into the Blue,2005,Into the Blue,2005,1.189763581
littlem05ttan,Little Manhattan,2005,9/30/05,September,Friday,39,385373,458502.7607,18365,7.6,52,8.8,Fox,35,36397,43303.82508,2,2211,Little Manhattan,2005,Little Manhattan,2005,1.189763581
mirrorm05mask,MirrorMask,2005,9/30/05,September,Friday,39,866999,1031523.835,20113,7,55,7.8,IDP,42,126449,150444.4151,18,12211,MirrorMask,2005,Mirrormask,2005,1.189763581
mybigfa05ovie,My Big Fat Independent Movie,2005,9/30/05,September,Friday,39,4655,5538.349472,1257,3.3,32,3.5,BFM,1,4655,5538.349472,1,3110000001,My Big Fat Independent Movie,2005,My Big Fat Independent Movie,2005,1.189763581
