key,bechdel-rating,imdb-id,imdb-url,title,metatitle,metayear,imdbtitle,imdbyear,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,nGenres,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,boxofficemojo_url,metacritic_url,meta_retrieved,cpimultiplier,sourcedataset
secretl16pets,2,2709768,http://www.imdb.com/title/tt2709768/,The Secret Life of Pets,The Secret Life of Pets,2016,The Secret Life of Pets,2016,2016,July,8,7/8/2016,Friday,28,368384330,369615196.7,116991,6.6,61,329,Uni.,4381,PG,75000000,Japan,English,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,104352905,104701574.9,4370,123100,http://www.boxofficemojo.com/movies/?id=thesecretlifeofpets.htm,http://www.metacritic.com/movie/the secret life of pets,5/9/2017,1.003341257,Metacritic
secreto09ells,0,485601,http://www.imdb.com/title/tt485601/,The Secret of Kells,The Secret of Kells,2010,The Secret of Kells,2009,2010,March,5,3/5/2010,Friday,10,676775,750789.8314,24672,7.7,81,28,GK,37,,7221821,France,English,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,39826,44181.53127,1,2211,http://www.boxofficemojo.com/movies/?id=thesecretofkells.htm,http://www.metacritic.com/movie/the secret of kells,5/9/2017,1.109364015,Metacritic
secrets00iety,#N/A,,,Secret Society,Secret Society,2002,Secret Society,2000,2002,June,7,6/7/2002,Friday,23,4725,6341.11284,152,5.3,47,307,FRun,1,,-1,UK,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,933,1252.118155,1,1000111001,http://www.boxofficemojo.com/movies/?id=secretsociety.htm,http://www.metacritic.com/movie/secret society,5/9/2017,1.342034464,Metacritic
secretw04ndow,1,363988,http://www.imdb.com/title/tt363988/,Secret Window,Secret Window,2004,Secret Window,2004,2004,March,12,3/12/2004,Friday,11,48022900,61869075.74,153848,6.6,46,340,Sony,3018,PG-13,40000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18237568,23495904.58,3018,123100,http://www.boxofficemojo.com/movies/?id=secretwindow.htm,http://www.metacritic.com/movie/secret window,5/9/2017,1.28832444,Metacritic
secuest05ress,#N/A,,,Secuestro Express,Secuestro express,2005,Secuestro express,2005,2005,August,5,8/5/2005,Friday,31,307208,377646.8526,2344,6.6,48,372,Mira.,34,R,-1,Venezuela,Spanish,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,45928,56458.7011,8,12101,http://www.boxofficemojo.com/movies/?id=secuestroexpress.htm,http://www.metacritic.com/movie/secuestro express,5/9/2017,1.229287169,Metacritic
seed:th16tory,#N/A,,,Seed: The Untold Story,Seed: The Untold Story,2016,Seed: The Untold Story,2016,2016,August,22,8/22/2016,Monday,34,145441,145793.055,63,7.6,,,CEye,35,,650000,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0.00001212,http://www.boxofficemojo.com/movies/?id=seedtheuntoldstory.htm,http://www.metacritic.com/movie/seed: the untold story,6/14/2017,1.002420604,Metacritic
seedofc04ucky,#N/A,,,Seed of Chucky,Seed of Chucky,2004,Seed of Chucky,2004,2004,November,12,11/12/2004,Friday,46,17083732,21594552.8,30027,4.9,46,336,Rog.,2062,R,12000000,Romania,English,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8774520,11091360.8,2061,11110000,http://www.boxofficemojo.com/movies/?id=seedofchucky.htm,http://www.metacritic.com/movie/seed of chucky,5/9/2017,1.264041885,Metacritic
seedsof13time,#N/A,,,Seeds of Time,Seeds of Time,2015,Seeds of Time,2013,2015,May,22,5/22/2015,Friday,21,4630,4700.616724,52,7.6,59,,KL,2,,-1,USA,English,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,.0.0.12111,http://www.boxofficemojo.com/movies/?id=seedsoftime.htm,http://www.metacritic.com/movie/seeds of time,6/14/2017,1.015251992,Metacritic
seeingo04ople,#N/A,,,Seeing Other People,Seeing Other People,2004,Seeing Other People,2004,2004,May,7,5/7/2004,Friday,19,87923,112255.0277,2169,5.9,51,283,Lant,16,R,-1,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,38182,48748.58077,16,122000,http://www.boxofficemojo.com/movies/?id=seeingotherpeople.htm,http://www.metacritic.com/movie/seeing other people,5/9/2017,1.276742464,Metacritic
seeker:07sing,#N/A,,,The Seeker: The Dark Is Rising,The Seeker: The Dark Is Rising,2007,The Seeker: The Dark Is Rising,2007,2007,October,5,10/5/2007,Friday,40,8794452,10162260.86,13515,4.8,38,400,Fox,3173,PG,45000000,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3745315,4327827.139,3141,1001110000,http://www.boxofficemojo.com/movies/?id=theseekerthedarkisrising.htm,http://www.metacritic.com/movie/the seeker: the dark is rising,5/9/2017,1.15553088,Metacritic
seeking11tice,#N/A,,,Seeking Justice,Seeking Justice,2012,Seeking Justice,2011,2012,March,16,3/16/2012,Friday,11,411746,433357.1366,40168,6.2,38,498,Anch.,231,R,17000000,USA,English,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,249912,263029.0245,231,132000,http://www.boxofficemojo.com/movies/?id=seekingjustice.htm,http://www.metacritic.com/movie/seeking justice,5/9/2017,1.052486573,Metacritic
seeking12orld,1,1307068,http://www.imdb.com/title/tt1307068/,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,Seeking a Friend for the End of the World,2012,2012,June,22,6/22/2012,Friday,25,7078738,7447484.608,92795,6.7,59,276,Focus,1625,R,10000000,USA,English,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3822803,4021940.987,1625,22100,http://www.boxofficemojo.com/movies/?id=seekingafriendfortheendoftheworld.htm,http://www.metacritic.com/movie/seeking a friend for the end of the world,5/9/2017,1.05209214,Metacritic
seenoev06evil,#N/A,,,See No Evil,See No Evil,2006,See No Evil,2006,2006,May,19,5/19/2006,Friday,20,15032800,17922957.87,22693,5.1,17,522,LGF,1270,R,8000000,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4581233,5462006.151,1257,1211000,http://www.boxofficemojo.com/movies/?id=seenoevil.htm,http://www.metacritic.com/movie/see no evil,5/9/2017,1.19225679,Metacritic
seespot01trun,#N/A,,,See Spot Run,See Spot Run,2001,See Spot Run,2001,2001,March,2,3/2/2001,Friday,9,33357476,45706936.13,7667,5.4,24,364,WB,2656,PG,35000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9715102,13311784.94,2656,1111001,http://www.boxofficemojo.com/movies/?id=seespotrun.htm,http://www.metacritic.com/movie/see spot run,5/9/2017,1.370215664,Metacritic
seewhat09tary,#N/A,,,See What I'm Saying: The Deaf Entertainers Documentary,See What I'm Saying: The Deaf Entertainers Documentary,2010,See What I'm Saying: The Deaf Entertainers Documentary,2009,2010,March,19,3/19/2010,Friday,12,118206,131133.4828,96,7.9,73,,WP,21,PG-13,-1,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4996,5542.38262,1,0...111103,http://www.boxofficemojo.com/movies/?id=seewhatimsayingthedeafentertainersdocumentary.htm,http://www.metacritic.com/movie/see what i'm saying: the deaf entertainers documentary,6/14/2017,1.109364015,Metacritic
self/le15less,1,2140379,http://www.imdb.com/title/tt2140379/,Self/Less,Self/less,2015,Self/less,2015,2015,July,10,7/10/2015,Friday,28,12279691,12422630.07,66833,6.5,34,562,Focus,2353,PG-13,26000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5403460,5466357.801,2353,123100,http://www.boxofficemojo.com/movies/?id=self/less.htm,http://www.metacritic.com/movie/self/less,5/9/2017,1.011640283,Metacritic
selfish13iant,1,2304426,http://www.imdb.com/title/tt2304426/,The Selfish Giant,The Selfish Giant,2013,The Selfish Giant,2013,2013,December,20,12/20/2013,Friday,51,12189,12627.45023,9370,7.3,83,28,IFC,6,,-1,UK,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,2682.128857,3,12310,http://www.boxofficemojo.com/movies/?id=theselfishgiant.htm,http://www.metacritic.com/movie/the selfish giant,5/9/2017,1.035970976,Metacritic
selfmed05ated,#N/A,,,Self-Medicated,Self Medicated,2007,Self Medicated,2005,2007,August,31,8/31/2007,Friday,35,100610,116827.7415,818,6.1,51,307,Think,16,R,400000,USA,English,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45871,53265.13595,16,111012,http://www.boxofficemojo.com/movies/?id=self-medicated.htm,http://www.metacritic.com/movie/self medicated,5/9/2017,1.16119413,Metacritic
selma14elma,3,1020072,http://www.imdb.com/title/tt1020072/,Selma,Selma,2014,Selma,2014,2014,December,25,12/25/2014,Thursday,52,52076908,53545100.13,67288,7.5,89,10,Par.,2235,PG-13,20000000,UK,English,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571450,587560.7567,19,12310,http://www.boxofficemojo.com/movies/?id=selma.htm,http://www.metacritic.com/movie/selma,5/9/2017,1.028192767,Metacritic
sembene15ene!,#N/A,,,Sembene!,Sembene!,2015,Sembene!,2015,2015,November,13,11/13/2015,Friday,46,28059,28543.24876,88,7.5,68,214,KL,3,,-1,Senegal,English,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,..0.012201,http://www.boxofficemojo.com/movies/?id=sembene!.htm,http://www.metacritic.com/movie/sembene!,5/9/2017,1.017258233,Metacritic
semi-pr08-pro,#N/A,,,Semi-Pro,Semi-Pro,2008,Semi-Pro,2008,2008,February,29,2/29/2008,Friday,9,33479698,38182984.07,69227,5.8,47,314,NL,3121,R,55000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15075114,17192892.18,3121,121000,http://www.boxofficemojo.com/movies/?id=semi-pro.htm,http://www.metacritic.com/movie/semi-pro,5/9/2017,1.140481735,Metacritic
senna10enna,1,1424432,http://www.imdb.com/title/tt1424432/,Senna,Senna,2011,Senna,2010,2011,August,12,8/12/2011,Friday,32,1612430,1718387.957,48305,8.6,79,42,PDA,47,PG-13,-1,UK,English,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73497,78326.72407,2,232,http://www.boxofficemojo.com/movies/?id=senna.htm,http://www.metacritic.com/movie/senna,5/9/2017,1.065713214,Metacritic
sennen01joyu,2,291350,http://www.imdb.com/title/tt291350/,Millennium Actress,Millennium Actress,2003,Sennen joyû,2001,2003,September,12,9/12/2003,Friday,37,37641,49069.88073,16139,7.9,70,95,GF,6,PG,-1,Japan,Japanese,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18732,24419.56924,6,1211,http://www.boxofficemojo.com/movies/?id=millenniumactress.htm,http://www.metacritic.com/movie/millennium actress,5/9/2017,1.30362851,Metacritic
sentine06inel,#N/A,,,The Sentinel,The Sentinel,2006,The Sentinel,2006,2006,April,21,4/21/2006,Friday,16,36280697,43470576.86,43281,6.1,49,362,Fox,2851,PG-13,60000000,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,14367854,17215184.75,2819,132000,http://www.boxofficemojo.com/movies/?id=thesentinel.htm,http://www.metacritic.com/movie/the sentinel,5/9/2017,1.198173697,Metacritic
sentoch01ushi,3,245429,http://www.imdb.com/title/tt245429/,Spirited Away,Spirited Away,2002,Sen to Chihiro no kamikakushi,2001,2002,September,20,9/20/2002,Friday,38,10055859,13413293.65,456765,8.6,94,1,BV,714,PG,19000000,Japan,Japanese,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,449839,600030.5494,26,223,http://www.boxofficemojo.com/movies/?id=spiritedaway.htm,http://www.metacritic.com/movie/spirited away,5/9/2017,1.333878453,Metacritic
seom00seom,1,255589,http://www.imdb.com/title/tt255589/,The Isle,The Isle,2002,Seom,2000,2002,August,23,8/23/2002,Friday,34,20666,27611.69735,10659,7.1,61,180,Emp.,2,,1000000,South Korea,Korean,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4546,6073.87865,1,12210,http://www.boxofficemojo.com/movies/?id=theisle.htm,http://www.metacritic.com/movie/the isle,5/9/2017,1.336092972,Metacritic
seoulse15hing,#N/A,,,Seoul Searching,Seoul Searching,2016,Seoul Searching,2015,2016,June,17,6/17/2016,Friday,25,18654,18686.04224,129,7.2,63,306,Wonder,2,,2100000,South Korea,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8966,8981.401024,1,0.0001213,http://www.boxofficemojo.com/movies/?id=seoulsearching.htm,http://www.metacritic.com/movie/seoul searching,5/9/2017,1.001717714,Metacritic
separat05lies,1,369053,http://www.imdb.com/title/tt369053/,Separate Lies,Separate Lies,2005,Separate Lies,2005,2005,September,16,9/16/2005,Friday,37,924260,1122464.489,3687,6.5,71,109,FoxS,127,R,-1,UK,English,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22341,27131.95328,2,122100,http://www.boxofficemojo.com/movies/?id=separatelies.htm,http://www.metacritic.com/movie/separate lies,5/9/2017,1.21444668,Metacritic
septemb07dawn,#N/A,,,September Dawn,September Dawn,2007,September Dawn,2007,2007,August,24,8/24/2007,Friday,34,1066555,1238477.406,2666,5.8,25,450,Slow,857,R,11000000,USA,,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,601857,698872.8157,857,1000111001,http://www.boxofficemojo.com/movies/?id=septemberdawn.htm,http://www.metacritic.com/movie/september dawn,5/9/2017,1.16119413,Metacritic
septemb09ssue,#N/A,,,The September Issue,The September Issue,2009,The September Issue,2009,2009,August,28,8/28/2009,Friday,35,3820067,4273128.497,6394,7,69,118,RAtt.,143,PG-13,-1,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220633,246800.1633,6,13200,http://www.boxofficemojo.com/movies/?id=theseptemberissue.htm,http://www.metacritic.com/movie/the september issue,5/9/2017,1.118600406,Metacritic
seraphi06alls,#N/A,,,Seraphim Falls,Seraphim Falls,2007,Seraphim Falls,2006,2007,January,26,1/26/2007,Friday,4,418296,498923.207,25602,6.7,62,211,IDP,52,R,18000000,USA,English,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,155560,185544.4329,52,23100,http://www.boxofficemojo.com/movies/?id=seraphimfalls.htm,http://www.metacritic.com/movie/seraphim falls,5/9/2017,1.192751561,Metacritic
seraphi08hine,3,1048171,http://www.imdb.com/title/tt1048171/,Seraphine,Séraphine,2009,Séraphine,2008,2009,June,5,6/5/2009,Friday,23,884613,990175.3224,5094,7.4,84,16,MBox,24,,-1,France,French,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38637,43247.61668,6,12210,http://www.boxofficemojo.com/movies/?id=seraphine.htm,http://www.metacritic.com/movie/séraphine,5/9/2017,1.119331643,Metacritic
serbis08rbis,#N/A,,,Serbis,Service (Serbis),2009,Serbis,2008,2009,January,30,1/30/2009,Friday,5,64536,73793.85323,1164,6.2,76,60,Reg.,4,R,-1,Philippines,Filipino,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12824,14663.63539,2,122100,http://www.boxofficemojo.com/movies/?id=serbis.htm,http://www.metacritic.com/movie/service (serbis),5/9/2017,1.143452542,Metacritic
serbuan11maut,0,1899353,http://www.imdb.com/title/tt1899353/,The Raid: Redemption,The Raid: Redemption,2012,Serbuan maut,2011,2012,March,23,3/23/2012,Friday,12,4105187,4320654.198,156768,7.6,73,87,SPC,881,R,1100000,Indonesia,Indonesian,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,213785,225005.8421,14,2311,http://www.boxofficemojo.com/movies/?id=theraidredemption.htm,http://www.metacritic.com/movie/the raid: redemption,5/9/2017,1.052486573,Metacritic
serenai14enai,#N/A,,,Serena,Serena,2015,Serena,2014,2015,March,27,3/27/2015,Friday,13,176391,180360.0384,19700,5.4,36,552,Magn.,59,R,30000000,Czech Republic,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100090,102342.1617,59,1221000,http://www.boxofficemojo.com/movies/?id=serena.htm,http://www.metacritic.com/movie/serena,5/9/2017,1.022501366,Metacritic
serendi01pity,3,240890,http://www.imdb.com/title/tt240890/,Serendipity,Serendipity,2001,Serendipity,2001,2001,October,5,10/5/2001,Friday,40,50294317,68332344.07,89694,6.9,52,214,Mira.,2610,PG-13,28000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13309241,18082592.42,2601,12101,http://www.boxofficemojo.com/movies/?id=serendipity.htm,http://www.metacritic.com/movie/serendipity,5/9/2017,1.358649409,Metacritic
serenit05nity,3,379786,http://www.imdb.com/title/tt379786/,Serenity,Serenity,2005,Serenity,2005,2005,September,30,9/30/2005,Friday,39,25514517,30986020.46,251222,7.9,74,74,Uni.,2189,PG-13,40000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,10086680,12249735.04,2188,1212,http://www.boxofficemojo.com/movies/?id=serenity.htm,http://www.metacritic.com/movie/serenity,5/9/2017,1.21444668,Metacritic
seresqu04idos,#N/A,,,Only Human,Only Human,2006,Seres queridos,2004,2006,June,16,6/16/2006,Friday,24,284961,339076.9056,1535,6.9,70,121,Magn.,13,R,-1,Spain,Spanish,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9590,11411.20197,2,13200,http://www.boxofficemojo.com/movies/?id=onlyhuman.htm,http://www.metacritic.com/movie/only human,5/9/2017,1.189906358,Metacritic
series701ders,#N/A,,,Series 7: The Contenders,Series 7: The Contenders,2001,Series 7: The Contenders,2001,2001,March,2,3/2/2001,Friday,9,195065,267281.1185,5934,6.6,55,188,USA,10,R,-1,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28844,39522.50061,2,12200,http://www.boxofficemojo.com/movies/?id=series7thecontenders.htm,http://www.metacritic.com/movie/series 7: the contenders,5/9/2017,1.370215664,Metacritic
serieso04ents,3,339291,http://www.imdb.com/title/tt339291/,Lemony Snicket's A Series of Unfortunate Events,Lemony Snicket's A Series of Unfortunate Events,2004,A Series of Unfortunate Events,2004,2004,December,17,12/17/2004,Friday,51,118634549,150510648.6,169249,6.8,62,184,Par.,3623,PG,140000000,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,30061756,38139095.5,3620,13100,http://www.boxofficemojo.com/movies/?id=lemonysnicketsaseriesofunfortunateevents.htm,http://www.metacritic.com/movie/lemony snicket's a series of unfortunate events,5/9/2017,1.26869154,Metacritic
serious09ight,2,1133993,http://www.imdb.com/title/tt1133993/,Serious Moonlight,Serious Moonlight,2009,Serious Moonlight,2009,2009,December,4,12/4/2009,Friday,49,25339,28329.12145,6929,5.4,36,343,Magn.,8,R,-1,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,11636,13009.10285,8,1221000,http://www.boxofficemojo.com/movies/?id=seriousmoonlight.htm,http://www.metacritic.com/movie/serious moonlight,5/9/2017,1.118004714,Metacritic
serious09sman,2,1019452,http://www.imdb.com/title/tt1019452/,A Serious Man,A Serious Man,2009,A Serious Man,2009,2009,October,2,10/2/2009,Friday,40,9228768,10306924.03,107777,7,79,48,Focus,262,R,7000000,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,251337,280699.5868,6,12210,http://www.boxofficemojo.com/movies/?id=aseriousman.htm,http://www.metacritic.com/movie/a serious man,5/9/2017,1.116825564,Metacritic
serving02sara,#N/A,,,Serving Sara,Serving Sara,2002,Serving Sara,2002,2002,August,23,8/23/2002,Friday,34,16930185,22620301.19,14806,5.3,18,419,Par.,2174,PG-13,29000000,Germany,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5758236,7693538.649,2154,1221000,http://www.boxofficemojo.com/movies/?id=servingsara.htm,http://www.metacritic.com/movie/serving sara,5/9/2017,1.336092972,Metacritic
session01ion9,#N/A,,,Session 9,Session 9,2001,Session 9,2001,2001,August,10,8/10/2001,Friday,32,378176,514387.5382,45807,6.5,58,175,USA,30,R,1500000,USA,English,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76493,104044.2703,30,112100,http://www.boxofficemojo.com/movies/?id=session9.htm,http://www.metacritic.com/movie/session 9,5/9/2017,1.360180282,Metacritic
session12ions,2,1866249,http://www.imdb.com/title/tt1866249/,The Sessions,The Sessions,2012,The Sessions,2012,2012,October,19,10/19/2012,Friday,42,6002451,6264925.405,37438,7.2,79,43,FoxS,516,R,1000000,USA,English,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,113467,118428.6704,4,13200,http://www.boxofficemojo.com/movies/?id=thesessions.htm,http://www.metacritic.com/movie/the sessions,5/9/2017,1.043727871,Metacritic
setfire14tars,#N/A,,,Set Fire to the Stars,Set Fire to the Stars,2015,Set Fire to the Stars,2014,2015,June,12,6/12/2015,Friday,24,4280,4330.110712,1142,5.7,49,456,Strand,3,,-1,UK,English,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,1145.253581,1,121001,http://www.boxofficemojo.com/movies/?id=setfiretothestars.htm,http://www.metacritic.com/movie/set fire to the stars,5/9/2017,1.01170811,Metacritic
seukaen03jisa,#N/A,,,Untold Scandal,The Scandal,2004,Seukaendeul - Joseon namnyeo sangyeoljisa,2003,2004,October,13,10/13/2004,Wednesday,41,63332,80096.23585,1886,7.1,73,93,Kino,8,,-1,South Korea,Korean,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,7607.194762,4,13210,http://www.boxofficemojo.com/movies/?id=untoldscandal.htm,http://www.metacritic.com/movie/the scandal,5/9/2017,1.264704034,Metacritic
sevenda11opia,#N/A,,,Seven Days in Utopia,Seven Days in Utopia,2011,Seven Days in Utopia,2011,2011,September,2,9/2/2011,Friday,35,4373074,4653376.77,2555,6.1,37,466,Visio,561,,7500000,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1316910,1401320.536,561,111101,http://www.boxofficemojo.com/movies/?id=sevendaysinutopia.htm,http://www.metacritic.com/movie/seven days in utopia,5/9/2017,1.064097422,Metacritic
sevenfi14five,#N/A,,,The Seven Five,The Seven Five,2015,The Seven Five,2014,2015,May,8,5/8/2015,Friday,19,48869,49614.34961,3176,7.6,69,204,IFC,5,R,-1,USA,English,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14785,15010.5007,2,2310,http://www.boxofficemojo.com/movies/?id=thesevenfive.htm,http://www.metacritic.com/movie/the seven five,5/9/2017,1.015251992,Metacritic
sevenpo08unds,3,814314,http://www.imdb.com/title/tt814314/,Seven Pounds,Seven Pounds,2008,Seven Pounds,2008,2008,December,19,12/19/2008,Friday,51,69951824,80334725.97,244561,7.7,36,364,Sony,2758,PG-13,55000000,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14851136,17055480.08,2758,2211,http://www.boxofficemojo.com/movies/?id=sevenpounds.htm,http://www.metacritic.com/movie/seven pounds,5/9/2017,1.148429324,Metacritic
sevenps12aths,1,1931533,http://www.imdb.com/title/tt1931533/,Seven Psychopaths,Seven Psychopaths,2012,Seven Psychopaths,2012,2012,October,12,10/12/2012,Friday,41,15024049,15681018.68,196036,7.2,66,184,CBS,1480,R,15000000,UK,English,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4174915,4357475.146,1480,12210,http://www.boxofficemojo.com/movies/?id=sevenpsychopaths.htm,http://www.metacritic.com/movie/seven psychopaths,5/9/2017,1.043727871,Metacritic
seventh14fire,#N/A,,,The Seventh Fire,The Seventh Fire,2016,The Seventh Fire,2015,2016,July,22,7/22/2016,Friday,30,30112,30212.61193,103,6.1,66,272,FM,3,,-1,USA,English,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8277,8304.655585,2,11003,http://www.boxofficemojo.com/movies/?id=theseventhfire.htm,http://www.metacritic.com/movie/the seventh fire,5/9/2017,1.003341257,Metacritic
seventh14soni,3,1121096,http://www.imdb.com/title/tt1121096/,Seventh Son,Seventh Son,2015,Seventh Son,2014,2015,February,6,2/6/2015,Friday,6,17223265,17715626.64,59701,5.5,30,596,Uni.,2875,PG-13,95000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7217640,7423970.742,2875,1221000,http://www.boxofficemojo.com/movies/?id=seventhson.htm,http://www.metacritic.com/movie/seventh son,5/9/2017,1.028587009,Metacritic
